,Gender,Gt,Operative,SI,Score,k_Pt,k_SIt,k_ut,t
420,female,0.8333174759802795,True,0.00031460390009963783,76.47058823529412,0.16703693816175333,2359.5892742960423,999.9999999999998,2709
422,female,0.9845410080573761,True,4.901854084923411e-05,100.0,0.20107251354174918,10000.00000000001,0.3266275434393194,3772
423,male,0.8615337342116364,True,0.00012671799310008477,73.33333333333333,3.87327781433165e-06,477.45673788058855,999.9999999999998,2109
424,male,0.9241576956110191,True,0.00023594645755627995,82.92682926829268,0.8736663570938639,620.4200548946447,999.9999999999998,8539
425,female,0.8804913701680332,True,0.0001562598697497587,33.33333333333333,0.10000000000000002,999.9999999999998,1.0,248
426,male,0.9482063248699512,True,0.00014763405990541906,100.0,0.009712865324891528,10000.00000000001,122.68346558444202,1245
427,female,1.127586735344685,True,3.7896508616038945e-05,100.0,1.0,100.00000000000004,200.53967198314677,946
428,female,0.7624395919194564,True,0.0004170537387706397,85.0,0.12697109366080334,414.56824630345534,999.9999999999998,2174
429,male,0.8207551712119877,True,0.00034341688722368426,88.88888888888889,1.0,710.5352920351869,999.9999999999998,1586
430,male,0.7904264186388894,True,0.0004872512112010909,95.0,1.0,238.91919752331086,999.9999999999998,3075
431,male,0.7711544693131906,True,0.0005736733731405335,61.904761904761905,0.5112678335214141,954.9654390679818,999.9999999999998,2653
432,female,0.9769869703836419,True,5.283483721313298e-05,100.0,0.738323475209271,1690.7581757647783,6.474452380627292,1478
433,female,0.9197652883317264,True,0.0001467476629201053,95.45454545454545,2.1002829915634394e-06,1295.3092758530254,999.9999999999998,3167
434,male,0.9366156565200926,True,5.939196204636128e-05,80.0,1.2528238939903083e-05,10000.00000000001,18.810981727588217,1582
435,female,0.8405585174250773,True,0.000299219945181965,20.0,0.0036622986883970685,1999.7924325616434,617.110241668435,810
436,male,0.9354687165720277,True,5.9405357928431866e-05,100.0,0.08545295600535094,103.03995440537201,3.0761022557324673,1278
437,male,0.9022400945529965,True,0.00021183289687550302,0.0,0.10000000000000002,999.9999999999998,1.0,240
438,male,0.8739962326562111,True,0.00030969776255824767,78.18181818181819,1.0,914.649329366252,999.9999999999998,7005
439,male,0.9225312174579353,True,0.00016579518151260656,91.66666666666666,0.19433683743082045,10000.00000000001,999.9999999999998,1697
440,male,0.9501777482732015,True,8.5582179547764e-05,83.33333333333334,1.0,337.0216299230712,361.14636696840563,3966
441,male,0.7530630888865871,True,0.0006150614600694345,100.0,0.030992481274859058,576.9993833894074,999.9999999999998,1500
442,male,0.9235653769564737,True,0.0001227605027246411,100.0,0.012158308468956578,738.211322377904,123.76709038930682,2548
443,male,1.1040842246164129,True,2.865912346190711e-05,100.0,1.0,323.0563127488665,48.669181509966435,1153
444,male,0.9714025578103617,True,4.5624682049924747e-05,83.33333333333334,1.427665441982127e-05,112.62814924875353,0.0023809982638778025,429
445,male,1.0559790652942984,True,7.4773978696981e-05,90.0,1.0,10000.00000000001,4.247735405110096,1096
446,female,0.9043962171376028,True,0.00012200208389545021,76.47058823529412,1.0,692.1087638136835,999.9999999999998,2290
447,female,0.8416389904329401,True,0.00022785972898423833,51.48514851485149,0.2832745741119775,1735.1624351047049,999.9999999999998,16778
448,female,0.9200051223983231,True,7.94960930914935e-05,100.0,0.00015319337457002008,10000.00000000001,104.50856960119948,2118
449,male,0.8926594910994433,True,0.00017670554798771554,71.05263157894737,0.4614384229012809,1937.0583905931596,999.9999999999998,4933
450,male,0.8810453475224321,True,0.0001880712819578495,86.36363636363636,1.0,434.467317583807,218.94085429910325,3164
451,male,1.0113293238841086,True,4.966698830866572e-05,0.0,0.9383235632333814,1197.4094577821131,0.005074231236968083,237
452,female,0.8600796517029785,True,0.00019285884298838175,0.0,0.015454724704019138,2580.7275173485723,0.2211036317703882,311
453,male,0.938182573726718,True,5.984911241061036e-05,100.0,0.10000000000000002,240.85268549994768,4.513944222970482,836
454,male,0.8320729184348644,True,0.00032154986455276333,68.18181818181817,1.0,1232.737474102317,45.94399977058917,3611
455,female,0.9329084847320726,True,7.12742281946358e-05,87.5,0.09149166604287642,732.3454078568949,0.0064355740487130825,997
456,male,0.7606860515318478,True,0.0007320613191751541,50.0,1.0,10000.00000000001,8.869429032401513,994
458,female,0.9279275212720086,True,6.171106557155972e-05,87.5,1.1365941000007641e-05,251.26117569350188,12.593941828664908,833
459,female,0.8788741685181104,True,0.00035165015609232446,34.285714285714285,3.1046186917530072e-06,10000.00000000001,999.9999999999998,3759
460,male,0.7918917633179515,True,0.0009474355240683275,85.0,0.11664569468661898,377.29664979051944,999.9999999999998,3624
461,female,0.9325564401782829,True,0.0001331876052920625,100.0,1.0,239.73211235512363,999.9999999999998,1215
462,male,0.9195081237110133,True,0.00017998050480662957,34.437086092715234,0.7450968998423537,6354.9543401404935,167.78902886859808,18598
464,male,0.9793113386846023,True,7.414479492203292e-05,89.28571428571429,0.10708432199869651,1499.1003993354998,7.150862976499176,3398
466,female,0.8209643610614163,True,0.0005429431293578469,42.857142857142854,1.0,218.1609035378817,999.9999999999998,1334
467,female,0.8192753813283155,True,0.0001989979046600305,100.0,4.303202723949182e-05,1694.6916583133332,2.0203185007976474,660
468,male,0.8292918577035313,True,0.00036084976837888846,0.0,0.379596955461862,5788.52005380883,0.026523194290257665,179
469,male,0.9998551627419942,True,9.502225768851334e-05,100.0,1.0,10000.00000000001,0.1550355990236213,180
470,male,0.7888666626488984,True,0.0003992519273609262,72.72727272727273,1.0,532.4509210359755,70.34803630806901,3269
471,male,0.8534333632343697,True,0.0003100638554471512,9.090909090909092,0.03736192597940066,119.42252245685665,999.9999999999998,2519
472,female,0.8760312035737295,True,0.00021226762124522717,61.904761904761905,0.0475890319505543,1107.0879372680567,148.8894980928313,3260
473,male,0.9858265030393623,True,0.00011987006116246622,75.0,0.6502075896366903,519.1532934382992,613.879190904732,724
474,male,0.9256188163968104,True,0.00013264489981027928,80.0,1.0652389955112211e-05,8429.29160891231,5.386135855027323,436
475,female,0.7979140162115852,True,0.0003046286469163267,100.0,0.05552793389735312,10000.00000000001,36.27956245405464,1450
476,male,0.8584082407265302,True,0.000175336991952773,96.15384615384616,0.1606587138189193,10000.00000000001,352.85218095031547,2927
478,female,0.8504843612125245,True,0.0001058164024660074,100.0,0.240460414746438,450.5189860632461,17.59716865228071,771
479,male,0.8528944111107499,True,0.00025960814405024286,0.0,0.007818270684266172,10000.00000000001,20.648941137841053,932
480,male,0.8100734318417416,True,0.0003624582954002224,85.0,0.012741162185341793,10000.00000000001,999.9999999999998,2602
481,female,0.8410582073726749,True,0.0003130057166607533,92.6829268292683,0.13110176540368423,284.7374023698073,105.91099169303403,8684
483,male,0.8894291843550631,True,0.0001677847434791416,85.71428571428571,1.0,223.67908314268155,48.55830039138456,3203
486,male,0.9849189538393921,True,0.00016088650661021212,100.0,0.26013543925121047,195.13740550203823,41.818773740242506,2312
487,male,0.83824134878033,True,0.0003194848651098744,0.0,1.4102242462244767e-05,1161.2710915242296,0.007807866172938303,480
488,female,0.8558142034447788,True,0.00015024818983297021,71.42857142857143,0.10911256068692202,334.1442762041714,999.9999999999998,936
489,female,0.8108781954625593,True,0.0004444210713276952,16.666666666666664,0.05135059777238868,10000.00000000001,430.1494481563244,1045
490,male,0.8277014056682854,True,0.00035275062539668847,63.63636363636363,0.015546040901956893,10000.00000000001,999.9999999999998,6873
491,female,0.8133583216206226,True,0.000406241226521657,50.0,0.10000000000000002,10000.00000000001,3.620209996919771,587
492,male,0.9190465692227991,True,0.00010487774901381261,0.0,0.000124846045202144,1349.8634374578478,0.029270871420369732,111
494,female,0.7551473295113033,True,0.0007272490248528743,80.95238095238095,0.013038240383223518,977.5760760096189,999.9999999999998,2456
495,male,0.8351255561833004,True,0.00033984545129456234,75.0,1.0,5286.956713088672,53.53471512015885,6312
496,male,0.8341488024783985,True,0.0002947334850817199,77.77777777777779,0.014037782461527065,10000.00000000001,999.9999999999998,1378
497,male,0.8940376310041247,True,0.00012226111633226785,88.46153846153845,0.20502706095518075,316.67949703433993,35.157254078638516,2537
498,female,0.7919289908436469,True,0.00021034260187436597,100.0,5.959536491971643e-06,139.5222526048456,19.998726018168682,1747
499,female,0.9392519797346015,True,0.00014608445421453162,74.46808510638297,0.9489482381991505,504.64438438993926,145.900628786796,5356
500,male,0.8835431139406598,True,0.0002043335677360193,59.64912280701754,0.12710375899824375,10000.00000000001,70.19555658363143,8467
501,male,0.8125285632758276,True,0.00026260925435531173,100.0,0.10575568105761102,10000.00000000001,999.9999999999998,387
502,male,0.8765955686610826,True,0.00019787275195974556,62.96296296296296,0.21768658029754254,10000.00000000001,999.9999999999998,3464
503,female,0.7825191400694318,True,0.0003186476621271845,91.66666666666666,0.0004919498532499565,337.6168066706678,30.973312835438122,1414
504,female,0.885150114855527,True,0.00022513376098642044,64.04494382022472,0.791672247413011,723.011980286696,314.69759017532044,10799
505,male,0.9754257294442732,True,5.7402803476804137e-05,100.0,0.0005628854211532037,5609.648240291686,0.005394383970422647,260
507,female,0.7841022786173402,True,0.0002576681890955965,52.94117647058824,5.7694390819977184e-05,10000.00000000001,999.9999999999998,1834
508,female,1.0241865399708974,True,4.977854796285314e-05,100.0,0.00023272414415855596,10000.00000000001,999.9999999999998,1885
509,male,0.8700608974399484,True,9.361485405628048e-05,87.5,1.1277238913519123e-06,10000.00000000001,0.2374386109527828,1048
510,male,0.8077020430550065,True,0.0003310491661758975,14.285714285714285,0.00030541279571774936,1970.8155742174076,21.189438873105555,837
511,male,0.8178370332568556,True,0.0005479216782708187,60.86956521739131,1.0,4914.954276244695,44.097909963476404,4047
512,male,0.856224406327449,True,0.00022613721689024313,84.375,1.0,333.5172406717133,999.9999999999998,9859
514,male,0.8909065751449898,True,9.676794423126788e-05,25.0,0.0004689233268280104,10000.00000000001,0.0010000000000000002,473
515,male,0.8297516556803464,True,0.00017138857157703914,100.0,0.10000000000000002,10000.00000000001,1.446946619710557,2249
516,female,0.9182514231811248,True,0.00010116493569982575,100.0,1.0,10000.00000000001,6.027453466730844,394
517,male,1.1812546792643777,True,3.0269579943387636e-05,61.702127659574465,2.1020798596651246e-06,1652.2106348580128,132.76722062814676,3905
518,male,0.8294421642256636,True,0.00015490738610862115,100.0,0.00033994795132290354,150.587298757992,4.790707369426574,3839
519,male,0.8556522641015906,True,0.00025783899106928483,54.87804878048781,0.37502331605056627,3960.236284492937,999.9999999999998,12805
520,male,0.8603356141175358,True,0.00010500331107611579,80.0,4.473337311803704e-06,10000.00000000001,1.5159214748046352,2344
521,male,0.8232704281380195,True,0.00017524657849824477,87.5,1.1800918025426349e-05,447.1539919834363,999.9999999999998,877
522,male,0.8990222547998123,True,0.00018324606634920022,86.36363636363636,1.0,534.0553693278983,20.122010124549586,5687
523,male,0.7968664113421601,True,0.0007059105038170787,100.0,4.9778633658643206e-05,481.7927334126617,37.97128729823328,1275
525,male,0.9072861365660644,True,0.00016020325343162785,100.0,7.337639255451902e-06,1774.7295680411125,0.03945813899408315,267
526,male,0.862315699542331,True,0.00021899047396664055,35.714285714285715,1.6727548724467022e-05,10000.00000000001,999.9999999999998,4662
528,female,0.8370610216968756,True,0.0002639499183392858,60.46511627906976,1.0,815.3954676915771,999.9999999999998,6349
529,male,0.9309025100517526,True,0.000208759453046326,94.20289855072464,0.0012238621962794554,257.78471829995635,999.9999999999998,7161
531,male,0.9354024283239264,True,9.200934291183052e-05,97.61904761904762,0.004847544622612512,335.5752936662943,24.392205763240284,5388
532,female,0.8538709928626992,True,0.00024188101346287374,100.0,0.10000000000000002,546.285263086482,22.162869686515535,1650
533,male,0.9111836339695908,True,0.00015108788314086399,84.61538461538461,0.21519683013887175,10000.00000000001,999.9999999999998,1553
534,female,0.875186294399465,True,0.00012495772541227135,83.78378378378379,1.0,3858.9627154843215,0.5882983620520164,5418
535,male,0.881785470222212,True,0.0002896275474650586,63.63636363636363,1.0000000000000004e-06,388.1669479566907,999.9999999999998,4850
536,male,0.8762375611456991,True,0.000263171681485335,72.41379310344827,1.507795624304645e-05,880.2124060173808,510.21536581951113,19470
537,female,0.8609820171681446,True,0.00012237559076135426,100.0,6.371333764850828e-06,195.6464138556995,75.66438262911697,1479
538,male,0.8356061875830963,True,0.0003123693556203351,46.808510638297875,0.27632888714683085,10000.00000000001,999.9999999999998,8121
539,female,0.7707971256865371,True,0.00026076477329035777,100.0,0.009862705915824712,100.00000000000004,11.78701620345452,1234
540,male,0.8419633791008956,True,0.0004163661611158021,85.36585365853658,1.0,377.11489734718833,61.144175358358055,6866
541,female,0.6589272446657346,True,0.0007983341533156197,100.0,0.003148788168675165,528.1640622704567,0.007688126730665346,440
542,male,0.8966621411683914,True,0.00012030834506074853,89.74358974358975,0.18547688123958705,270.9211529114219,17.53290291847007,3940
543,female,0.8708190074285126,True,0.00021231477514201236,100.0,1.0,363.3518295599874,999.9999999999998,1199
544,male,0.8756917492205831,True,0.0002069761708000222,100.0,0.018889629532220998,10000.00000000001,40.60863536026238,2518
545,female,0.9453235667937696,False,0.00018106256482530232,92.7927927927928,0.014664743270942495,903.3011211830836,7.1605777410317435,11184
546,male,0.8918086943739134,True,7.855215674924567e-05,100.0,0.008849548041243199,145.34121611915182,0.0010000000000000002,573
547,male,0.8623613799047305,False,0.00044437822098587824,78.24267782426779,0.3031883661454244,424.11382092520165,161.30378773513985,25699
548,male,0.6993583505500606,False,0.0010408831782613447,100.0,0.39260638332901665,569.23284856597,999.9999999999998,877
549,male,0.8466953774759074,False,0.0003003633291158061,66.66666666666666,1.0,760.4874313228513,999.9999999999998,2517
550,male,0.8321999588263509,False,0.0005861826460463315,68.51851851851852,0.18582355548540325,970.8847815178619,33.92175792605046,6583
551,male,0.8233947780444765,False,0.0006815176936212896,100.0,1.0,372.3705323071349,56.78572934899447,1168
553,male,0.8245384358441167,False,0.00031188879254421685,55.10204081632652,0.4452979652489811,10000.00000000001,106.14495644116694,28591
554,male,0.8245384358441167,False,0.00031188879254421685,55.10204081632652,0.4452981097548077,10000.00000000001,106.14495145798996,28591
555,male,0.7370410169650728,True,0.0007250811859035986,100.0,1.0,141.95720986728352,999.9999999999998,883
556,male,0.8519468074244535,True,0.00031058668767512974,76.78571428571429,1.0,658.667627088033,63.37918846334947,6002
557,male,0.8448241456709781,True,0.00032982133895640727,0.0,0.10000000000000002,999.9999999999998,0.9999999999999456,673
558,male,0.8399838393304315,True,0.00012888694951798067,80.0,1.0,10000.00000000001,2.8087402614898243,1980
559,female,1.026800359991978,False,6.479573036536918e-05,37.5,1.0,618.690738500182,999.9999999999998,1946
560,female,1.1066515666781975,False,3.1029428206283126e-05,100.0,1.0,166.16879358172997,11.976539092723552,1030
561,male,0.7135760063870196,True,0.000695141119101417,85.71428571428571,0.0015383306455200967,446.94794363925354,30.435706361052475,1075
562,male,0.7966723459916636,False,0.00043695706872338644,66.66666666666666,1.0,1881.22165395314,29.013239618641908,2717
563,male,0.8606466281874746,False,0.0001308734064468793,88.88888888888889,1.0,145.4012932841388,999.9999999999998,894
564,male,0.8570972697887151,False,8.298800262445172e-05,0.0,0.0003518118385728433,102.85341590479923,999.9999999999998,675
565,male,0.9034481888802693,False,0.000127370697492826,57.14285714285714,0.2117916347241726,3031.589057269411,999.9999999999998,2326
566,female,0.8389659600502499,True,0.0001301921329392877,100.0,0.5465542563723141,10000.00000000001,4.167292294684469,654
567,female,0.796814896310115,True,0.00048177503750768385,87.5,1.0,4463.285898839753,38.17336929560785,4053
568,female,0.796814896310115,True,0.00048177503750768385,87.5,1.0,4463.286699960202,38.17336891736328,4053
569,female,0.7626936923216981,False,0.0006033294269396263,46.15384615384615,0.4181160075255344,1915.3939017233738,72.45181493173544,3260
570,female,0.7938662550660824,False,0.00019022844502387276,66.66666666666666,1.0,10000.00000000001,1.0,603
571,female,0.7813377956808694,False,0.00032792536815059217,100.0,0.01659087200695056,10000.00000000001,9.013572914114564,870
572,female,0.9682594356513652,False,0.00010966275571448312,84.44444444444444,0.006399699811229408,1881.966726071355,1.5552959984684656,5254
573,male,0.8927932803276908,True,0.00010070116958845421,100.0,0.46808922303262246,100.00000000000004,12.132358033705069,529
574,male,0.7903197587595651,False,0.0007064754925265714,0.0,1.0,6282.735011268214,5.931950956549131,1104
575,male,0.8291330263521429,False,0.00037934135433765454,42.016806722689076,0.47772725102618474,10000.00000000001,79.29248195182373,15797
576,male,0.8148290439794619,False,0.0003449780939386919,0.0,0.0585654492781473,10000.00000000001,16.234800966213342,2664
577,male,0.7568750750409118,False,0.0004619631389206829,0.0,0.10000000000000002,999.9999999999998,1.0,528
578,male,0.8068551932251552,False,0.00038618824146694945,95.0,0.17198009789475294,10000.00000000001,46.52541540325543,3458
579,male,0.8098422160168423,False,0.0004984079991351724,94.73684210526315,1.0,7303.885556710047,66.21308100447203,3193
580,male,1.1302306748609647,False,5.006211003383593e-05,100.0,0.03905439295859651,393.8710784041467,104.01009387612736,932
581,male,0.9368406837598289,False,0.00013659224556254225,90.38461538461539,1.0,180.86782309698933,61.381584780206865,14471
582,male,0.8548836743303019,False,0.0005337871070238695,81.63265306122449,0.08745932775164422,1196.8533678192157,42.956318298799374,5316
583,male,0.8605809718659783,False,0.0004422250240483433,59.523809523809526,0.13045398820281626,1002.9576342868095,99.94381734423939,3825
584,male,0.8546226337820232,False,0.00040771108460229083,82.75862068965517,1.0,1049.8206022513486,48.73837500785742,3720
585,male,0.8545211142471051,False,0.0004696472694202944,61.36363636363637,0.5051468757369159,10000.00000000001,53.74846974134851,4540
586,male,0.8545211142471051,False,0.0004696472694202944,61.36363636363637,0.505146844428954,10000.00000000001,53.748460958721935,4540
587,male,0.8306651720590649,False,0.00036506222427750324,40.833333333333336,0.5904089287131026,10000.00000000001,25.616307084739283,14388
588,female,0.7794182163569557,False,0.001164486239418384,86.53846153846155,1.0,421.0433220028937,38.55306896353482,5997
589,female,0.7934743709227583,False,0.0003350550850667721,90.0,0.1309773281714342,10000.00000000001,29.055530865229155,1219
590,female,0.780152871391082,False,0.0004341938160846984,66.66666666666666,0.1265852567257324,10000.00000000001,56.0137518453338,4113
591,female,0.7997571523228647,False,0.000632522611543693,94.5578231292517,0.08883613042556161,103.26746921115863,999.9999999999998,15445
592,male,0.9044930684105376,True,0.00010589632934138013,100.0,1.0,100.00000000000004,999.9999999999998,664
593,male,0.8098975626885504,True,0.0004509085740931776,65.38461538461539,0.3656370526087667,10000.00000000001,65.16595518305577,4067
594,male,0.7853401861726724,True,0.0002858508852146889,80.76923076923077,0.108298516954176,710.3824778784776,103.3547035566049,3327
595,female,0.7929833989569566,False,0.0003860905605312176,64.0,1.0,10000.00000000001,44.680113194261274,4091
597,male,0.8323136520119483,True,0.0005722019442459066,80.0,0.3615508041491782,862.9496035737909,999.9999999999998,2475
598,male,0.8022290764420449,True,0.0005644505005710546,61.29032258064516,0.10205622579851456,2876.9857771962816,102.22848090846377,4072
599,male,0.8784548701066305,True,0.0001802163794852383,68.42105263157895,0.17976278374609228,10000.00000000001,16.88293877069482,2076
600,male,0.8650481611992937,True,0.00027418324285918535,70.37037037037037,1.0,1724.44355307423,80.5200657122902,3820
601,male,0.8728350845211902,True,0.00048067316873612797,25.0,0.09151716143346195,10000.00000000001,999.9999999999998,1061
602,female,0.8280276537172089,True,0.0004316378845808917,100.0,2.4945103042227497e-05,219.55609736607357,999.9999999999998,874
603,male,0.7719568052340094,True,0.00042100006873257805,0.0,0.4238758212044322,148.40074232715403,631.5882594799203,1040
604,female,0.8543671571126786,False,0.00019857499148466802,72.41379310344827,0.07855920307674434,4568.746247791908,23.356502085034148,3692
605,female,0.8191327923867061,False,0.00027011527581129733,71.42857142857143,1.0,10000.00000000001,23.22567320238594,1034
606,female,0.8365322980505511,False,0.0004048388916998101,75.80645161290323,1.0,690.7850484989984,80.9073449369716,12669
607,female,0.8281777203126768,False,0.0003131214488066707,57.92349726775956,0.4427827928500625,10000.00000000001,102.57588837002112,23923
608,female,0.8353153971955632,False,0.00029079568272999206,39.21568627450981,1.0,10000.00000000001,48.92098011309325,6389
609,female,0.8264918003083819,False,0.00024274729081894155,65.0,0.20057288908649246,10000.00000000001,207.25683211905144,2814
611,female,0.8810757639207895,False,0.00037526731581975895,0.0,0.009354716771435727,130.60053242554952,395.5030604643012,1112
612,female,0.9025062231613057,False,0.00038551742659379673,50.0,1.0,3289.7803870237126,49.52831719695995,4139
613,female,0.8267406347897451,False,0.00028932084905766074,0.0,0.9091941049672512,151.19793245440377,14.469329982432848,2443
614,male,0.8194166266640175,False,0.0003465458931799041,51.26050420168067,0.4416018452408409,10000.00000000001,70.67121327031722,16466
615,female,0.8513618083456157,False,0.0002295564291940592,51.85185185185185,0.03212959462601647,466.34452947775884,999.9999999999998,3544
616,female,0.8092307914400376,False,0.0002838505062827747,100.0,1.0,307.03829579168996,2.2062844472089913,2143
617,female,0.8420372086283298,False,0.0002803711683518301,90.0,1.0,969.8762741095231,22.780057324012354,2271
619,male,0.9609140208603868,True,0.00021225239796004332,100.0,0.2470202511059902,196.79500222985632,19.881804705390145,755
620,male,0.7547528643880317,True,0.0003995240104526629,90.0,0.8817727294160356,1321.6970186315712,1.6938597398781323,2683
621,male,0.974949042062844,False,0.00011159657102197003,97.26027397260275,0.03068866440168329,743.1345909364522,26.337936330528585,5867
622,male,0.9103516782593143,False,0.000249689135866436,72.5,0.23569311984561123,1051.2560716273942,34.62633346019719,4182
623,male,0.972343856909308,False,0.00014893962574428823,66.66666666666666,0.000706980599316353,6027.46232877259,5.53623830009243,302
624,male,0.8041614831898537,False,0.0005038762022238972,61.53846153846154,0.5544847503085462,10000.00000000001,66.3319296794283,9255
625,male,0.8041614831898537,False,0.0005038762022238972,61.53846153846154,0.554484782751696,10000.00000000001,66.3319351046811,9255
626,male,0.8115874335554711,False,0.0005583365246115584,90.0,1.0,339.6656566603613,999.9999999999998,3604
627,male,0.8115874335554711,False,0.0005583365246115584,90.0,1.0,339.6656465659085,999.9999999999998,3604
628,female,0.9936075098853612,False,9.406788365194069e-05,0.0,0.10000000000000002,999.9999999115274,0.9999990166551989,610
629,female,0.7514566041897208,True,0.0004812568904340556,46.15384615384615,0.6638605591853691,3862.293880076158,110.17017895878787,2960
630,male,0.9543308935186597,False,8.446315649175661e-05,100.0,0.0002235167729581872,10000.00000000001,999.9999999999998,1300
631,male,0.8156432679888035,False,0.00027521260996415746,88.88888888888889,0.18324835341747292,621.5150727950855,66.21244975588365,5513
632,male,0.8936633095703309,False,0.0001447620571841361,88.88888888888889,0.09647272333571476,1244.8461019110036,50.047158907264695,2940
633,male,0.8611239710832214,False,0.0005340128854257319,100.0,1.0,331.3498790147286,999.9999999999998,729
634,female,0.9158069276545494,False,6.183041530761017e-05,100.0,7.39958775610171e-05,1050.6589347061245,3.1070949207299208,396
635,female,0.9742440541873044,True,3.9824125603995524e-05,100.0,3.217665454929779e-06,525.1282509528288,10.097173852093002,977
636,female,0.9279548658587671,False,0.00018550378431660749,81.81818181818183,0.11085249252907851,10000.00000000001,6.599074487805503,1277
637,female,0.8174844295044703,False,0.00036524779704376266,75.0,0.27791919402018794,7659.365813335752,124.1012494552587,4181
638,male,0.8373117617064596,True,0.00024475458793339156,61.111111111111114,1.0,100.00000000000004,999.9999999999998,1937
639,male,0.8373117617064596,True,0.00024475458793339156,61.111111111111114,1.0,100.00000000000004,999.9999999999998,1937
640,female,0.8094665793044744,False,0.00045745778976504246,57.14285714285714,0.7407216350579318,9242.858263636603,55.20179334545474,9258
641,female,0.8297644212574246,False,0.00033447751471479245,84.7457627118644,0.09557568291466546,593.0020852612282,999.9999999999998,7238
642,female,0.8087955782756265,False,0.00043344963697829983,54.166666666666664,0.19575326942762117,10000.00000000001,999.9999999999998,6064
643,female,0.8730538265275655,False,0.000179736114877462,100.0,1.0,1837.3159501441994,15.597102699799878,1708
644,male,0.8120790377424052,False,0.00031345395732053697,58.82352941176471,0.5755305077226637,10000.00000000001,166.12982416327054,3982
645,male,0.8165833305086849,False,0.0005859770557845838,80.64516129032258,0.03357687571496207,5071.593055308632,69.37337762823299,3847
647,male,0.80832851908702,True,0.0002144989714996869,71.42857142857143,7.032902463371377e-05,10000.00000000001,0.027423361838070013,909
648,male,0.8566612524935138,False,0.00023857960536218203,0.0,0.10000000000000002,999.9999999999998,1.0,486
649,male,0.8566612524935138,False,0.00023857960536218203,0.0,0.10000000000000002,999.9999999999998,1.0,486
650,male,0.8295913667172712,False,0.0005019612337307021,75.67567567567568,0.6757025960876374,2722.260249674072,63.69830374008937,11829
651,female,0.8982824508710022,False,0.00018982092837706586,47.19101123595505,0.008675360432105416,10000.00000000001,224.84356442610445,10967
652,male,0.8062737604516481,False,0.0005054475053188017,90.32258064516128,0.10606774403058114,503.56931597606035,32.213275235172986,3645
653,male,0.7864046254486564,False,0.0002982698244584842,72.15189873417721,0.0013353704373426276,10000.00000000001,74.85078323458124,11364
654,male,0.7864046254486564,False,0.0002982698244584842,72.15189873417721,0.0013353702793211973,10000.00000000001,74.85083382289362,11364
655,male,0.7926018379901931,False,0.0003023334505812614,37.03703703703704,1.0,10000.00000000001,35.13167892963257,8576
656,female,1.1648562605836217,False,2.162766642677702e-05,100.0,6.704958491595847e-05,1320.033593977768,2.34173521372793,498
657,male,0.8660720304229205,True,0.00012846037933360142,92.5,0.03153583317218635,239.78273221410836,999.9999999999998,4161
658,male,0.7813725440780508,False,0.0005045548423226763,100.0,0.1326687832956814,10000.00000000001,3.782537586108786,1758
659,male,0.8182952541957291,True,0.00028526681111730516,85.0,1.0,1662.3942217761632,61.94157719857159,3069
660,male,0.8182952541957291,True,0.00028526681111730516,85.0,1.0,1662.3938658246902,61.941604615342435,3069
661,male,0.9090704754281936,False,0.00013748502038922852,76.66666666666667,0.10385092521847994,2726.7519535875686,13.353082973010489,7931
662,male,0.8928456354222887,False,0.00017982718192305187,100.0,0.00034263444702561154,221.92362904942465,22.04316140342794,2292
663,male,0.97200997038125,True,3.278153629035053e-05,88.88888888888889,0.0060807364830975956,312.3274007832498,4.955295236955833,3819
664,male,0.916178567799699,True,4.814463097486934e-05,100.0,6.1957903014587585e-06,518.0015048483917,8.140721227327676,973
665,male,0.870076100191149,False,9.996813472866333e-05,81.08108108108108,0.10000000000000002,10000.00000000001,0.6534466810028529,3450
666,female,0.7809939861330789,False,0.0009005635165725918,78.57142857142857,1.0,928.6883153018147,35.253534580888655,2081
667,female,0.8084986978983633,False,0.0004979378601286271,61.76470588235294,0.040301675482292396,5561.146144162906,58.74757471592798,14948
668,female,0.9287529309910381,True,0.00014979236379572322,86.66666666666667,0.10968168310019237,2395.2655368414917,39.36106761681936,3319
669,female,0.9003398318350466,False,0.00011919569509015343,75.0,0.19455707828188104,100.00000000000004,999.9999999999998,848
670,female,1.0157999725485862,False,5.785092706989654e-05,97.61904761904762,0.0012732204722768928,656.5727192482499,999.9999999999998,3020
671,female,0.7988746194562779,False,0.00024166958643173734,100.0,1.0,10000.00000000001,48.05618378072472,494
672,female,0.7574022258233616,False,0.0006670085423702795,22.22222222222222,1.0,4825.101760581902,0.6355328613931557,1256
673,female,0.7574022258233616,False,0.0006670085423702795,22.22222222222222,0.7184245053406618,1947.869345478527,0.6549020866766145,1256
674,female,0.8415743157638281,False,0.00020993246330305873,73.33333333333333,0.3637150242521746,10000.00000000001,78.72559347712678,2242
675,female,0.7852220243481077,False,0.000409958977397984,100.0,0.2575358434140302,10000.00000000001,43.0261181954675,1993
676,female,0.7805181619764879,False,0.0004980483278545413,64.28571428571429,0.7633054777448736,10000.00000000001,53.81728628635358,2216
677,male,0.8717768267730505,False,0.00020067855658926833,50.0,0.053810509637364216,1725.890476379999,0.23481303868446118,763
678,male,0.7654214775071742,False,0.0006071862078442545,82.35294117647058,0.2690998482983645,10000.00000000001,45.40758020444373,3049
