,SI,t
0,6.031772033182888e-05,60.0
1,6.105282305286166e-05,61.0
2,6.186554573016763e-05,62.0
3,6.275439713517085e-05,63.0
4,6.37050764280865e-05,64.0
5,6.470703214759915e-05,65.0
6,6.575312599700243e-05,66.0
7,6.683767869738898e-05,67.0
8,6.795629535171362e-05,68.0
9,6.910550961742292e-05,69.0
10,7.028254372731532e-05,70.0
11,7.148514253959682e-05,71.0
12,7.271145627852697e-05,72.0
13,7.3959736763102e-05,73.0
14,7.522893405683395e-05,74.0
15,7.651799075029258e-05,75.0
16,7.782599399590445e-05,76.0
17,7.759516490717139e-05,77.0
18,7.73426858060175e-05,78.0
19,7.706675016789496e-05,79.0
20,7.676948704877964e-05,80.0
21,7.645264067157855e-05,81.0
22,7.611766634806793e-05,82.0
23,7.57657978900455e-05,83.0
24,7.539809566422348e-05,84.0
25,7.501548129963181e-05,85.0
26,7.46187630848422e-05,86.0
27,7.42086548235795e-05,87.0
28,7.37857900794641e-05,88.0
29,7.335073317285601e-05,89.0
30,7.290398789807136e-05,90.0
31,7.24460046482057e-05,91.0
32,7.197718643043415e-05,92.0
33,7.149789410367487e-05,93.0
34,7.100845105830584e-05,94.0
35,7.050914747507784e-05,95.0
36,7.000041350419392e-05,96.0
37,6.891462743498367e-05,97.0
38,6.78455635121224e-05,98.0
39,6.679257579970542e-05,99.0
40,6.574913631792171e-05,100.0
41,6.471013810370852e-05,101.0
42,6.367151956452019e-05,102.0
43,6.26300070350075e-05,103.0
44,6.158293379622136e-05,104.0
45,6.052810995945045e-05,105.0
46,5.9463727003914354e-05,106.0
47,5.838828641026895e-05,107.0
48,5.730054534335618e-05,108.0
49,5.619947458156644e-05,109.0
50,5.508422536223774e-05,110.0
51,5.3954102801764286e-05,111.0
52,5.280854422779668e-05,112.0
53,5.1647101233644326e-05,113.0
54,5.0469424597035293e-05,114.0
55,4.9275251439983063e-05,115.0
56,4.806439417449583e-05,116.0
57,4.683673090238157e-05,117.0
58,4.5592197030205065e-05,118.0
59,4.433077792878296e-05,119.0
60,4.305250251283606e-05,120.0
61,4.1757437643555923e-05,121.0
62,4.044568327027016e-05,122.0
63,3.9117368233393e-05,123.0
64,3.777264665433958e-05,124.0
65,3.641195105025248e-05,125.0
66,3.5035214476108774e-05,126.0
67,3.364264937470496e-05,127.0
68,3.22344836874227e-05,128.0
69,3.0810959225969655e-05,129.0
70,2.9372330281242076e-05,130.0
71,2.791886243173944e-05,131.0
72,2.6450831518829116e-05,132.0
73,2.496852276055631e-05,133.0
74,2.3472229979594493e-05,134.0
75,2.1962254924393024e-05,135.0
76,2.04389327089226e-05,136.0
77,2.0567703754952664e-05,137.0
78,2.07016616397763e-05,138.0
79,2.084127683668485e-05,139.0
80,2.0985833014011936e-05,140.0
81,2.1134747519019623e-05,141.0
82,2.1287539604909967e-05,142.0
83,2.1443807675621823e-05,143.0
84,2.1603212693608548e-05,144.0
85,2.176546589217232e-05,145.0
86,2.193031954984619e-05,146.0
87,2.2097470850999807e-05,147.0
88,2.266992061047871e-05,148.0
89,2.324395895848818e-05,149.0
90,2.3818540675251554e-05,150.0
91,2.4394113874928046e-05,151.0
92,2.4971053575839872e-05,152.0
93,2.5549680222356874e-05,153.0
94,2.6130272903723713e-05,154.0
95,2.6713078874931265e-05,155.0
96,2.729832044481167e-05,156.0
97,2.7886199961191523e-05,157.0
98,2.8476903409045905e-05,158.0
99,2.9070602997287584e-05,159.0
100,2.9667459014705683e-05,160.0
101,3.026762116840423e-05,161.0
102,3.08712295682796e-05,162.0
103,3.147841548214156e-05,163.0
104,3.2089301954222216e-05,164.0
105,3.270400435303814e-05,165.0
106,3.332263089204106e-05,166.0
