,SI,t
0,-3.873273988429636e-05,60.0
1,-3.826125331041171e-05,61.0
2,-3.783306806805026e-05,62.0
3,-3.744493197554583e-05,63.0
4,-3.708732916907785e-05,64.0
5,-3.675336587234381e-05,65.0
6,-3.6437983458016e-05,66.0
7,-3.6137184439241586e-05,67.0
8,-3.584792266172388e-05,68.0
9,-3.556779290531613e-05,69.0
10,-3.529487168298483e-05,70.0
11,-3.50276049584505e-05,71.0
12,-3.476472715608857e-05,72.0
13,-3.450520153844201e-05,73.0
14,-3.424817547354959e-05,74.0
15,-3.3992946263615644e-05,75.0
16,-3.373893458495056e-05,76.0
17,-3.34856634958334e-05,77.0
18,-3.3232741578876645e-05,78.0
19,-3.297984920242601e-05,79.0
20,-3.272672717587344e-05,80.0
21,-3.247316727710503e-05,81.0
22,-3.221900427309755e-05,82.0
23,-3.196410915474613e-05,83.0
24,-3.170838337684968e-05,84.0
25,-3.145175394274828e-05,85.0
26,-3.119422185229439e-05,86.0
27,-3.052608651034499e-05,87.0
28,-2.983870216194509e-05,88.0
29,-2.9133090718554146e-05,89.0
30,-2.8412747096817128e-05,90.0
31,-2.7680458349648094e-05,91.0
32,-2.6938476236511376e-05,92.0
33,-2.6188638990759174e-05,93.0
34,-2.5432459465073813e-05,94.0
35,-2.4671190398081112e-05,95.0
36,-2.3905873732807505e-05,96.0
37,-2.3137378581074817e-05,97.0
38,-2.236643095168347e-05,98.0
39,-2.1593637401735635e-05,99.0
40,-2.08195041325534e-05,100.0
41,-2.004445261752927e-05,101.0
42,-1.9268832548002468e-05,102.0
43,-1.8492932670849286e-05,103.0
44,-1.7716989940027397e-05,104.0
45,-1.694119729571943e-05,105.0
46,-1.6165710306867457e-05,106.0
47,-1.5390652857368528e-05,107.0
48,-1.4616122016894788e-05,108.0
49,-1.384219220964259e-05,109.0
50,-1.3068918774806425e-05,110.0
51,-1.2296340998575453e-05,111.0
52,-1.1524484687022907e-05,112.0
53,-1.0753364341044497e-05,113.0
54,-9.982984987621731e-06,114.0
55,-9.213343715619897e-06,115.0
56,-8.444430958827336e-06,116.0
57,-7.676231563920819e-06,117.0
58,-6.908725676520776e-06,118.0
59,-6.141889474540885e-06,119.0
60,-5.375695774648457e-06,120.0
61,-4.610114534763932e-06,121.0
62,-3.845113272877922e-06,122.0
63,-3.0806574196710998e-06,123.0
64,-2.316710619115546e-06,124.0
65,-1.5532349873730955e-06,125.0
66,-7.901913363725953e-07,126.0
67,-2.753936532197471e-08,127.0
68,7.347621781817192e-07,128.0
69,1.4967553657793218e-06,129.0
70,2.2584829820948816e-06,130.0
71,3.0199884409389465e-06,131.0
72,3.7813157197834712e-06,132.0
73,4.54250930843126e-06,133.0
74,5.303614168368072e-06,134.0
75,6.064675700032639e-06,135.0
76,6.825739715960254e-06,136.0
77,7.586852418349784e-06,137.0
78,8.348060380044238e-06,138.0
79,9.109410528223773e-06,139.0
80,9.870950130316726e-06,140.0
81,1.0632726781770965e-05,141.0
82,1.1394788395417896e-05,142.0
83,1.2157183192222223e-05,143.0
84,1.2919959693252299e-05,144.0
85,1.3683166712737302e-05,145.0
86,1.4446920450235713e-05,146.0
87,1.4831187381687196e-05,147.0
88,1.5220891334963506e-05,148.0
89,1.5616783477646063e-05,149.0
90,1.575035586018143e-05,150.0
91,1.5882253191067255e-05,151.0
92,1.6011349471686164e-05,152.0
93,1.6137671304177087e-05,153.0
94,1.6261230557757347e-05,154.0
95,1.6382030043521944e-05,155.0
96,1.6500067189861887e-05,156.0
97,1.66153364597127e-05,157.0
98,1.6727830950386513e-05,158.0
99,1.683754344539068e-05,159.0
100,1.6944467087753226e-05,160.0
101,1.7048595785310684e-05,161.0
102,1.7149924423242532e-05,162.0
103,1.7248448938032736e-05,163.0
104,1.7344166294098096e-05,164.0
105,1.743707439586327e-05,165.0
106,1.7527171961817975e-05,166.0
107,1.7614458381783537e-05,167.0
108,1.769893357364852e-05,168.0
109,1.77805978510942e-05,169.0
110,1.7859451809462442e-05,170.0
111,1.7935496233153737e-05,171.0
112,1.800873202496223e-05,172.0
113,1.8079160155634944e-05,173.0
114,1.814678163064476e-05,174.0
115,1.8211597470581767e-05,175.0
116,1.827360870155363e-05,176.0
117,1.8332816352419732e-05,177.0
118,1.8389221456470888e-05,178.0
119,1.8442825056237174e-05,179.0
120,1.8493628211369295e-05,180.0
121,1.8541632010802092e-05,181.0
122,1.858683759132943e-05,182.0
123,1.8629246164814004e-05,183.0
124,1.8668859055107223e-05,184.0
125,1.870567774334337e-05,185.0
126,1.8739703917261422e-05,186.0
127,1.877093951780029e-05,187.0
128,1.879938677558188e-05,188.0
129,1.8825048231555458e-05,189.0
130,1.884792673960957e-05,190.0
131,1.8868025453184532e-05,191.0
132,1.8885347801332276e-05,192.0
133,1.8899897461068473e-05,193.0
134,1.891167833196533e-05,194.0
135,1.892069451653866e-05,195.0
136,1.8926950307371045e-05,196.0
137,1.8930450180062445e-05,197.0
138,1.8931198790291e-05,198.0
139,1.8929200973259886e-05,199.0
