,SI,t
0,7.257439210954408e-05,60.0
1,7.07543612414108e-05,61.0
2,6.899944901018103e-05,62.0
3,6.73098915368929e-05,63.0
4,6.56688047261816e-05,64.0
5,6.406403432242053e-05,65.0
6,6.248655809458751e-05,66.0
7,6.092965987238135e-05,67.0
8,5.9388191147695384e-05,68.0
9,5.785819269752031e-05,69.0
10,5.633660147568264e-05,70.0
11,5.4821040951115656e-05,71.0
12,5.330966766813058e-05,72.0
13,5.180108013052731e-05,73.0
14,5.029416235664752e-05,74.0
15,4.8788014251901066e-05,75.0
16,4.728209033032892e-05,76.0
17,4.5775951214514085e-05,77.0
18,4.4269273357347296e-05,78.0
19,4.276185644773243e-05,79.0
20,4.1253580974750696e-05,80.0
21,3.9744400114129875e-05,81.0
22,3.823431964751358e-05,82.0
23,3.67233900168924e-05,83.0
24,3.5211697233531665e-05,84.0
25,3.369935720174632e-05,85.0
26,3.2186494731298964e-05,86.0
27,3.067326859035713e-05,87.0
28,2.9159839448346802e-05,88.0
29,2.7646376769940024e-05,89.0
30,2.6133038398080755e-05,90.0
31,2.4620023479810793e-05,91.0
32,2.310751375395191e-05,92.0
33,2.1595691931645558e-05,93.0
34,2.008474061401993e-05,94.0
35,1.8574841431156154e-05,95.0
36,1.7066174359117685e-05,96.0
37,1.5558917188736204e-05,97.0
38,1.405324507537391e-05,98.0
39,1.2549330216947092e-05,99.0
40,1.1047341593516112e-05,100.0
41,9.547444767002437e-06,101.0
42,8.049801729563342e-06,102.0
43,6.5545707913485646e-06,103.0
44,5.0618756893964826e-06,104.0
45,3.57189948973935e-06,105.0
46,2.084789019013762e-06,106.0
47,6.006872382336724e-07,107.0
48,-8.802667615783431e-07,108.0
49,-2.357937753057256e-06,109.0
50,-3.832194357565613e-06,110.0
51,-5.302909023309814e-06,111.0
52,-6.769957997868536e-06,112.0
53,-8.233221296144054e-06,113.0
54,-9.69258266455946e-06,114.0
55,-1.1147929542284792e-05,115.0
56,-1.2599153020110754e-05,116.0
57,-1.4046111505231432e-05,117.0
58,-1.4103733598373258e-05,118.0
59,-1.4172160186281299e-05,119.0
60,-1.4251350929143807e-05,120.0
61,-1.433925414183557e-05,121.0
62,-1.29983438213923e-05,122.0
63,-1.1652357288180764e-05,123.0
64,-1.0300582918432487e-05,124.0
65,-8.943703082276215e-06,125.0
66,-7.582166783154094e-06,126.0
67,-6.21626081078695e-06,127.0
68,-4.84615635716446e-06,128.0
69,-3.4719402657546306e-06,129.0
70,-2.0936363857549523e-06,130.0
71,-7.112204120206619e-07,131.0
72,6.754182304357954e-07,132.0
73,2.0663087485671927e-06,133.0
74,3.4615809580600095e-06,134.0
75,4.861371832797482e-06,135.0
76,6.265835546017015e-06,136.0
77,7.67513360736063e-06,137.0
78,9.089452782214785e-06,138.0
79,1.0508980740902278e-05,139.0
80,1.1933918131520698e-05,140.0
81,1.336447078821363e-05,141.0
82,1.4800852589064004e-05,142.0
83,1.6243281921311545e-05,143.0
84,1.7691980553376106e-05,144.0
85,1.9147171361960403e-05,145.0
86,2.0609089317303227e-05,146.0
87,2.207795767917135e-05,147.0
88,2.3554009391092953e-05,148.0
89,2.5037479110068995e-05,149.0
90,2.6528618350965294e-05,150.0
91,2.8027648707916582e-05,151.0
92,2.9534809585390604e-05,152.0
93,3.105034192046283e-05,153.0
94,3.257448823081683e-05,154.0
95,3.410749268415839e-05,155.0
96,3.564960118413822e-05,156.0
97,3.720106146931577e-05,157.0
98,3.876212322285696e-05,158.0
99,4.033303819133033e-05,159.0
100,4.191406031118079e-05,160.0
101,4.350544584146771e-05,161.0
102,4.5107584721280475e-05,162.0
103,4.672060820360405e-05,163.0
104,4.834481578741851e-05,164.0
105,4.998043897442168e-05,165.0
106,5.162774786900276e-05,166.0
107,5.328701575243375e-05,167.0
108,5.495851923643782e-05,168.0
109,5.664253841793428e-05,169.0
110,5.8339357035154e-05,170.0
111,6.004926262537087e-05,171.0
112,6.17725466846119e-05,172.0
113,6.350950482961095e-05,173.0
114,6.526043696225682e-05,174.0
115,6.702550149641716e-05,175.0
116,6.822900659147147e-05,176.0
117,6.942069843166092e-05,177.0
118,7.059866445465092e-05,178.0
119,7.176545628479012e-05,179.0
120,7.292319169636816e-05,180.0
121,7.407363175711271e-05,181.0
122,7.383951490134725e-05,182.0
123,7.36263473544091e-05,183.0
124,7.343570021215186e-05,184.0
125,7.326229708970595e-05,185.0
126,7.310206909231167e-05,186.0
127,7.295181394320324e-05,187.0
128,7.280896599993926e-05,188.0
129,7.267143716479142e-05,189.0
130,7.253750450117105e-05,190.0
131,7.240572942235998e-05,191.0
132,7.227482534709445e-05,192.0
133,7.214383472970053e-05,193.0
134,7.201187500382445e-05,194.0
135,7.187818756180896e-05,195.0
136,7.174211844692514e-05,196.0
137,7.160310311742082e-05,197.0
138,7.146065415378325e-05,198.0
139,7.13143511034942e-05,199.0
140,7.116383189745519e-05,200.0
141,7.100846462838684e-05,201.0
142,7.084831020119117e-05,202.0
143,7.068314104071574e-05,203.0
144,7.051276321821801e-05,204.0
145,7.033701196864083e-05,205.0
146,7.015574772368175e-05,206.0
147,6.996885261760174e-05,207.0
148,6.977622742692761e-05,208.0
149,6.957778890601345e-05,209.0
150,6.93734674801739e-05,210.0
151,6.916320525822815e-05,211.0
152,6.894695432754978e-05,212.0
153,6.872467529729089e-05,213.0
154,6.849633605901665e-05,214.0
155,6.826191073771532e-05,215.0
156,6.80213788091616e-05,216.0
157,6.777472436151433e-05,217.0
158,6.752193548028287e-05,218.0
159,6.726300373717861e-05,219.0
160,6.699792376538512e-05,220.0
161,6.672669290629038e-05,221.0
162,6.644915552811744e-05,222.0
163,6.616547038676972e-05,223.0
164,6.587564126027818e-05,224.0
165,6.557967374580888e-05,225.0
166,6.527757511244164e-05,226.0
167,6.496935417790225e-05,227.0
168,6.465502120542252e-05,228.0
169,6.433458781738317e-05,229.0
170,6.400806692285569e-05,230.0
171,6.36754726565909e-05,231.0
172,6.333682032739425e-05,232.0
173,6.299212637416944e-05,233.0
174,6.264140832820556e-05,234.0
175,6.228483742127316e-05,235.0
176,6.253839673806036e-05,236.0
177,6.245968066544966e-05,237.0
178,6.238218961248226e-05,238.0
179,6.230192193516574e-05,239.0
180,6.221877585901827e-05,240.0
181,6.213265482852065e-05,241.0
182,6.204347000768406e-05,242.0
183,6.195114133193814e-05,243.0
184,6.185559777671334e-05,244.0
185,6.175677719771101e-05,245.0
186,6.165462593255349e-05,246.0
187,6.154909826488839e-05,247.0
188,6.144015580538987e-05,248.0
189,6.132776682109824e-05,249.0
190,6.121190553485136e-05,250.0
191,6.109255141389445e-05,251.0
192,6.0969688466957426e-05,252.0
193,6.0843304569399174e-05,253.0
194,6.071339083481619e-05,254.0
195,6.057994104824706e-05,255.0
196,6.044295117111011e-05,256.0
197,6.030241892219523e-05,257.0
198,6.015834343344189e-05,258.0
199,6.0010724974733834e-05,259.0
200,5.985956473897224e-05,260.0
201,5.9705189917385534e-05,261.0
202,5.954727058520715e-05,262.0
203,5.938580966551835e-05,263.0
204,5.9220810624976865e-05,264.0
205,5.9052277401710946e-05,265.0
206,5.88802143514807e-05,266.0
207,5.870462620907367e-05,267.0
208,5.852551806230654e-05,268.0
209,5.8342895336754435e-05,269.0
210,5.8156763790174144e-05,270.0
211,5.7967129516186413e-05,271.0
212,5.777399895667631e-05,272.0
213,5.757737892119249e-05,273.0
214,5.737727660950544e-05,274.0
215,5.717369963136731e-05,275.0
216,5.696665601698357e-05,276.0
217,5.675615421394044e-05,277.0
218,5.654220307088247e-05,278.0
219,5.632481181286163e-05,279.0
220,5.6103990015417236e-05,280.0
221,5.5879747583259706e-05,281.0
222,5.5652094736260396e-05,282.0
223,5.542104200241079e-05,283.0
224,5.518660021575232e-05,284.0
225,5.494878051700036e-05,285.0
226,5.470759435507941e-05,286.0
227,5.4463053488473054e-05,287.0
228,5.421516998585524e-05,288.0
229,5.396395622583694e-05,289.0
230,5.370942489585568e-05,290.0
231,5.3451588990319143e-05,291.0
232,5.319046180813603e-05,292.0
233,5.2926056949754775e-05,293.0
234,5.265838831381706e-05,294.0
235,5.238747009350512e-05,295.0
236,5.211334708051503e-05,296.0
237,5.22043025061983e-05,297.0
238,5.230933897951284e-05,298.0
239,5.242911805922771e-05,299.0
240,5.220410201492256e-05,300.0
241,5.197412238993295e-05,301.0
242,5.17372677333251e-05,302.0
243,5.149414254166673e-05,303.0
244,5.124522518083053e-05,304.0
245,5.099090133042265e-05,305.0
246,5.073148743815769e-05,306.0
247,5.046724744185517e-05,307.0
248,5.0198404846975405e-05,308.0
249,4.9925151533426405e-05,309.0
250,4.964765421983095e-05,310.0
251,4.9366059230298076e-05,311.0
252,4.908049602532012e-05,312.0
253,4.879107983638505e-05,313.0
254,4.849791365926043e-05,314.0
255,4.8201089798658406e-05,315.0
256,4.7900691108237864e-05,316.0
257,4.7596792029952565e-05,317.0
258,4.7289459503711584e-05,318.0
259,4.697875379174837e-05,319.0
260,4.6664729241986905e-05,320.0
261,4.634743500081125e-05,321.0
262,4.602691567725378e-05,322.0
263,4.5703211956576665e-05,323.0
264,4.537636116021318e-05,324.0
265,4.5046397749820014e-05,325.0
266,4.4713353774781656e-05,326.0
267,4.437725926421316e-05,327.0
268,4.403814256594642e-05,328.0
269,4.3696030636006166e-05,329.0
270,4.335094928271828e-05,330.0
271,4.3002923369987655e-05,331.0
272,4.26519769846254e-05,332.0
273,4.229813357309241e-05,333.0
274,4.1941416053669744e-05,334.0
275,4.158184691064147e-05,335.0
276,4.121944827705004e-05,336.0
277,4.0854242011512954e-05,337.0
278,4.0486249772594316e-05,338.0
279,4.01154930920698e-05,339.0
280,3.974199344662616e-05,340.0
281,3.936577232577556e-05,341.0
282,3.8986851291856e-05,342.0
283,3.860525202714037e-05,343.0
284,3.822099636473288e-05,344.0
285,3.7834106303515365e-05,345.0
286,3.744460401064689e-05,346.0
287,3.705251181636014e-05,347.0
288,3.6657852205185494e-05,348.0
289,3.6260647806317745e-05,349.0
290,3.5860921384505604e-05,350.0
291,3.5458695831951817e-05,351.0
292,3.505399416123173e-05,352.0
293,3.4646839499046275e-05,353.0
294,3.4237255080582224e-05,354.0
295,3.382526424427853e-05,355.0
296,3.3410890426845e-05,356.0
297,3.299415715842183e-05,357.0
