,SI,t
0,-7.526234507180641e-05,60.0
1,-7.468739701527013e-05,61.0
2,-7.421427829567968e-05,62.0
3,-7.383717901208844e-05,63.0
4,-7.353433479833569e-05,64.0
5,-7.32897367304323e-05,65.0
6,-7.309128784979194e-05,66.0
7,-7.29296519471277e-05,67.0
8,-7.279751589815043e-05,68.0
9,-7.268904435414794e-05,69.0
10,-7.259956613135542e-05,70.0
11,-7.25253011140884e-05,71.0
12,-7.246312725329484e-05,72.0
13,-7.241050801731033e-05,73.0
14,-7.236536345619655e-05,74.0
15,-7.232598807661319e-05,75.0
16,-7.229098568404864e-05,76.0
17,-7.225921680571425e-05,77.0
18,-7.222975566274394e-05,78.0
19,-7.220185456885845e-05,79.0
20,-7.217491424120957e-05,80.0
21,-7.214845891612416e-05,81.0
22,-7.212211543526702e-05,82.0
23,-7.209558019619562e-05,83.0
24,-7.206865123866898e-05,84.0
25,-7.204116841790344e-05,85.0
26,-7.201301896249297e-05,86.0
27,-7.198412875999725e-05,87.0
28,-7.195445508346449e-05,88.0
29,-7.192398053465973e-05,89.0
30,-7.189270801205858e-05,90.0
31,-7.186065653971245e-05,91.0
32,-7.18278578175328e-05,92.0
33,-7.179435337479984e-05,93.0
34,-7.176019222708216e-05,94.0
35,-7.172542895254621e-05,95.0
36,-7.169012211710867e-05,96.0
37,-7.165433298932654e-05,97.0
38,-7.16181244955917e-05,98.0
39,-7.158156037435788e-05,99.0
40,-7.154470449498858e-05,100.0
41,-7.150762031257754e-05,101.0
42,-7.147037043492688e-05,102.0
43,-7.143301628191771e-05,103.0
44,-7.139561782073011e-05,104.0
45,-7.135823336353897e-05,105.0
46,-7.13209194162451e-05,106.0
47,-7.128373056896996e-05,107.0
48,-7.124671942060153e-05,108.0
49,-7.120993653102355e-05,109.0
50,-7.117343039577012e-05,110.0
51,-7.113724743876618e-05,111.0
52,-7.110143201958061e-05,112.0
53,-7.106601305032983e-05,113.0
54,-6.854686145361481e-05,114.0
55,-6.592835943602037e-05,115.0
56,-6.322469717342706e-05,116.0
57,-6.0464850021848145e-05,117.0
58,-5.767051191903454e-05,118.0
59,-5.485812123852425e-05,119.0
60,-5.2040209629724674e-05,120.0
61,-4.922634903807614e-05,121.0
62,-4.642383536807034e-05,122.0
63,-4.363819361151118e-05,123.0
64,-4.087355843368516e-05,124.0
65,-3.813296572746905e-05,125.0
66,-3.541857915092101e-05,126.0
67,-3.273186828212667e-05,127.0
68,-3.0073750149881226e-05,128.0
69,-2.744470260098347e-05,129.0
70,-2.4844855689581493e-05,130.0
71,-2.2274034926302082e-05,131.0
72,-1.9731913626153825e-05,132.0
73,-1.7217969453837294e-05,133.0
74,-1.473155475585254e-05,134.0
75,-1.2271928598486506e-05,135.0
76,-9.838282574555451e-06,136.0
77,-7.42976147000331e-06,137.0
78,-5.045479695881547e-06,138.0
79,-2.684534242344227e-06,139.0
80,-3.4601478858137453e-07,140.0
81,1.9709885005575184e-06,141.0
82,4.267489785428642e-06,142.0
83,6.544270388186217e-06,143.0
84,8.802208778245446e-06,144.0
85,1.1042167138838934e-05,145.0
86,1.3264989832378399e-05,146.0
87,1.547150244500802e-05,147.0
88,1.7662511279967587e-05,148.0
89,1.9838803196514512e-05,149.0
90,2.2001145712657792e-05,150.0
91,2.4150287306711988e-05,151.0
92,2.628695786581742e-05,152.0
93,2.8411869240130663e-05,153.0
94,3.052571587007523e-05,154.0
95,3.262917546125e-05,155.0
96,3.472290968751776e-05,156.0
97,3.6807564907579646e-05,157.0
98,3.888377288412885e-05,158.0
99,4.095215149762626e-05,159.0
100,4.301330544901052e-05,160.0
101,4.506782694738722e-05,161.0
102,4.711629638005567e-05,162.0
103,4.9159282963224386e-05,163.0
104,5.119734537250942e-05,164.0
105,5.3231032352866126e-05,165.0
106,5.526088330801457e-05,166.0
107,5.728742886971645e-05,167.0
108,5.931119144747729e-05,168.0
109,6.133268575939533e-05,169.0
110,6.335241934497804e-05,170.0
111,6.53708930608126e-05,171.0
112,6.738860156000802e-05,172.0
113,6.940601546497074e-05,173.0
114,6.967922937969088e-05,174.0
115,7.00212936602677e-05,175.0
116,6.959638336367729e-05,176.0
117,6.918606303499873e-05,177.0
118,6.877885945879452e-05,178.0
119,6.837205783687993e-05,179.0
120,6.796357336416688e-05,180.0
121,6.755177908501271e-05,181.0
122,6.713538986514973e-05,182.0
123,6.67133818349685e-05,183.0
124,6.628493495229931e-05,184.0
125,6.584939102678143e-05,185.0
126,6.540622231387939e-05,186.0
127,6.495500747661101e-05,187.0
128,6.449541278014059e-05,188.0
129,6.402717707791997e-05,189.0
130,6.355009960916422e-05,190.0
131,6.306402993813712e-05,191.0
132,6.256885957519951e-05,192.0
133,6.206451495892632e-05,193.0
134,6.155095156889111e-05,194.0
135,6.1028148995322616e-05,195.0
