,SI,t
0,-7.388424763286112e-05,60.0
1,-7.331888816571229e-05,61.0
2,-7.281752258508183e-05,62.0
3,-7.254987910118338e-05,63.0
4,-7.230291431600069e-05,64.0
5,-7.206687841695541e-05,65.0
6,-7.183928493419378e-05,66.0
7,-7.161828839756315e-05,67.0
8,-7.140249826196561e-05,68.0
9,-7.119085512437947e-05,69.0
10,-7.098254594455513e-05,70.0
11,-7.077694446639066e-05,71.0
12,-7.057356836635404e-05,72.0
13,-7.037204776696899e-05,73.0
14,-7.017210163312382e-05,74.0
15,-6.997351973971797e-05,75.0
16,-6.977614864851268e-05,76.0
17,-6.957988062318439e-05,77.0
18,-6.938464473970201e-05,78.0
19,-6.919039967686634e-05,79.0
20,-6.89971278667397e-05,80.0
21,-6.880483073852238e-05,81.0
22,-6.861352469064906e-05,82.0
23,-6.842323773208823e-05,83.0
24,-6.823400670949029e-05,84.0
25,-6.804587502658703e-05,85.0
26,-6.785889077817242e-05,86.0
27,-6.767310523286778e-05,87.0
28,-6.748857160829091e-05,88.0
29,-6.730534409013503e-05,89.0
30,-6.712347705351602e-05,90.0
31,-6.694302445100865e-05,91.0
32,-6.676403933715369e-05,92.0
33,-6.658657350392258e-05,93.0
34,-6.641067720571717e-05,94.0
35,-6.623639895602948e-05,95.0
36,-6.606378538099218e-05,96.0
37,-6.589288111783779e-05,97.0
38,-6.572372874881202e-05,98.0
39,-6.555636876331995e-05,99.0
40,-6.539083954290638e-05,100.0
41,-6.522717736496954e-05,101.0
42,-6.50654164218837e-05,102.0
43,-6.490558885262195e-05,103.0
44,-6.474772478422065e-05,104.0
45,-6.459185238068283e-05,105.0
46,-6.443799789723444e-05,106.0
47,-6.428618573820417e-05,107.0
48,-6.413643851715817e-05,108.0
49,-6.39887771182392e-05,109.0
50,-6.384322075791927e-05,110.0
51,-6.369978704658138e-05,111.0
52,-6.355849204949778e-05,112.0
53,-6.341935034688603e-05,113.0
54,-6.32823750928105e-05,114.0
55,-6.314757807275955e-05,115.0
56,-6.301496975977653e-05,116.0
57,-6.288455936906173e-05,117.0
58,-6.27563549109883e-05,118.0
59,-6.26303632425004e-05,119.0
60,-6.250659011687864e-05,120.0
61,-6.238504023187109e-05,121.0
62,-6.226573909876974e-05,122.0
63,-6.199967064521134e-05,123.0
64,-6.175523879562488e-05,124.0
65,-6.153263381876225e-05,125.0
66,-6.132832615714939e-05,126.0
67,-5.946446636907304e-05,127.0
68,-5.759913512835574e-05,128.0
69,-5.5730375567633264e-05,129.0
70,-5.3858651896859924e-05,130.0
71,-5.198422375173016e-05,131.0
72,-5.0107200004069756e-05,132.0
73,-4.822757658516471e-05,133.0
74,-4.6345263504225354e-05,134.0
75,-4.446010441074382e-05,135.0
76,-4.2571890922193614e-05,136.0
77,-4.068037328941831e-05,137.0
78,-3.8785268621372056e-05,138.0
79,-3.688626663438442e-05,139.0
80,-3.4983033966470926e-05,140.0
81,-3.307561888707535e-05,141.0
82,-3.116325974117144e-05,142.0
83,-2.9245570546839644e-05,143.0
84,-2.7322151768431546e-05,144.0
85,-2.539259161263622e-05,145.0
86,-2.3456467080672534e-05,146.0
87,-2.1513344827099955e-05,147.0
88,-1.9562781859518175e-05,148.0
89,-1.760432610232744e-05,149.0
90,-1.56375168405551e-05,150.0
91,-1.3661885055461574e-05,151.0
92,-1.1676953661333931e-05,152.0
