,SI,t
0,-1.2368478522874897e-06,60.0
1,-9.277046932407333e-07,61.0
2,-6.219229632168096e-07,62.0
3,-3.183330524202938e-07,63.0
4,-1.5904971991975048e-08,64.0
5,2.861192780351991e-07,65.0
6,5.882062152108125e-07,66.0
7,8.909062369828735e-07,67.0
8,1.1945633588076205e-06,68.0
9,1.4994498636012442e-06,69.0
10,1.8057832638477922e-06,70.0
11,2.11373853555149e-06,71.0
12,2.423457170185734e-06,72.0
13,2.7350540304266337e-06,73.0
14,3.0486226535731692e-06,74.0
15,3.364239432053542e-06,75.0
16,3.681928945561546e-06,76.0
17,4.157831438162137e-06,77.0
18,4.636084111869465e-06,78.0
19,5.115589865198121e-06,79.0
20,5.596188815224922e-06,80.0
21,6.077761291984033e-06,81.0
22,6.560219372420887e-06,82.0
23,7.0435007113019335e-06,83.0
24,7.527563873961346e-06,84.0
25,8.01238467085729e-06,85.0
26,8.497953177655461e-06,86.0
27,8.984271240736525e-06,87.0
28,9.471350342026106e-06,88.0
29,9.959209744416008e-06,89.0
30,1.0447874869387362e-05,90.0
31,1.0937375877608495e-05,91.0
32,1.1427746434822654e-05,92.0
33,1.1919022651511728e-05,93.0
34,1.2411242187215409e-05,94.0
35,1.2904443510321236e-05,95.0
36,1.3398208065094313e-05,96.0
37,1.3893037837157295e-05,97.0
38,1.4388970891671326e-05,98.0
39,1.4886044388449758e-05,99.0
40,1.538429444560516e-05,100.0
41,1.5883756073666047e-05,101.0
42,1.6384463164650287e-05,102.0
43,1.6886448522260996e-05,103.0
44,1.7389743921309776e-05,104.0
45,1.789438018651233e-05,105.0
46,1.8400387282794664e-05,106.0
47,1.890779441105498e-05,107.0
48,1.9416630104857673e-05,108.0
49,1.9926922324718968e-05,109.0
50,2.0438698547472663e-05,110.0
51,2.0951985848738185e-05,111.0
52,2.1466810976860367e-05,112.0
53,2.1983200417042367e-05,113.0
54,2.2501180444924533e-05,114.0
55,2.302077716968488e-05,115.0
56,2.3542016567763467e-05,116.0
57,2.4064924509260802e-05,117.0
58,2.4589526779592997e-05,118.0
59,2.511584909888867e-05,119.0
60,2.5643917140960936e-05,120.0
61,2.617375655279119e-05,121.0
