,SI,t
0,-1.941042642830382e-05,60.0
1,-1.9390888135139324e-05,61.0
2,-1.9399101202771642e-05,62.0
3,-1.94339555070503e-05,63.0
4,-1.9489902085043538e-05,64.0
5,-1.956283165599993e-05,65.0
6,-1.9649636219659036e-05,66.0
7,-1.9747894543671348e-05,67.0
8,-1.9855688975701627e-05,68.0
9,-1.9971476483702533e-05,69.0
10,-2.009399931113941e-05,70.0
11,-2.0222207348590365e-05,71.0
12,-2.03552553792658e-05,72.0
13,-2.049242486566266e-05,73.0
14,-2.0633112952459713e-05,74.0
15,-2.077681234486439e-05,75.0
16,-2.092309538073805e-05,76.0
17,-2.107160118265372e-05,77.0
18,-2.1222012044015505e-05,78.0
19,-2.1374082944759245e-05,79.0
20,-2.1527596845518177e-05,80.0
21,-2.1682370680061427e-05,81.0
22,-2.1838250123677368e-05,82.0
23,-2.199509843097009e-05,83.0
24,-2.2152811482784706e-05,84.0
25,-2.23112951410852e-05,85.0
26,-2.247046999973472e-05,86.0
27,-2.26302705484005e-05,87.0
28,-2.279064041377554e-05,88.0
29,-2.2951532289701043e-05,89.0
30,-2.3112906617053768e-05,90.0
31,-2.3274728564736045e-05,91.0
32,-2.3436966263268174e-05,92.0
33,-2.3599571837548876e-05,93.0
34,-2.3762545761922302e-05,94.0
35,-2.3925869217213962e-05,95.0
36,-2.408952567094827e-05,96.0
37,-2.425351376327576e-05,97.0
38,-2.44178061331596e-05,98.0
39,-2.45823912037193e-05,99.0
40,-2.474725850716912e-05,100.0
41,-2.491239849631407e-05,101.0
42,-2.5077802386079733e-05,102.0
43,-2.524346202067261e-05,103.0
44,-2.5409369764658735e-05,104.0
45,-2.557551840897888e-05,105.0
46,-2.574190108937674e-05,106.0
47,-2.590854350040657e-05,107.0
48,-2.6075372191628534e-05,108.0
49,-2.5836501568048123e-05,109.0
50,-2.5557886565915522e-05,110.0
51,-2.5241753743475805e-05,111.0
52,-2.48966881620887e-05,112.0
53,-2.4529288025493045e-05,113.0
54,-2.4144714011005138e-05,114.0
55,-2.3747056399374176e-05,115.0
56,-2.3339589528925844e-05,116.0
57,-2.292495362325951e-05,117.0
58,-2.2505288146710914e-05,118.0
59,-2.2082331836434453e-05,119.0
60,-2.1657499236684212e-05,120.0
61,-2.123196608090483e-05,121.0
62,-2.0806639286030194e-05,122.0
63,-2.0382271743015137e-05,123.0
64,-1.9959467461632045e-05,124.0
65,-1.9538706822121508e-05,125.0
66,-1.9120367505985692e-05,126.0
67,-1.8704741965185305e-05,127.0
68,-1.8292052070970952e-05,128.0
69,-1.788246142920069e-05,129.0
70,-1.7476085740081867e-05,130.0
71,-1.707300150354158e-05,131.0
72,-1.6673253316923106e-05,132.0
73,-1.6276859972102882e-05,133.0
74,-1.5883819529156912e-05,134.0
75,-1.5494113519831984e-05,135.0
76,-1.510771041402872e-05,136.0
77,-1.4724568464978357e-05,137.0
78,-1.4344649967932249e-05,138.0
79,-1.3967888108800063e-05,139.0
80,-1.35942228324326e-05,140.0
81,-1.3223590838322629e-05,141.0
82,-1.2855926551495045e-05,142.0
83,-1.2491168867942122e-05,143.0
84,-1.2129244979151648e-05,144.0
85,-1.1770088234069955e-05,145.0
86,-1.1413631820692029e-05,146.0
87,-1.1059807795234248e-05,147.0
88,-1.0708549786640675e-05,148.0
89,-1.035979179417056e-05,149.0
90,-1.0013468275874339e-05,150.0
91,-9.669515838703334e-06,151.0
92,-9.327873948136748e-06,152.0
93,-8.988476086177249e-06,153.0
94,-8.651267910209128e-06,154.0
95,-8.316190331925664e-06,155.0
96,-7.983185614261706e-06,156.0
97,-7.652186362607504e-06,157.0
98,-7.323149412846838e-06,158.0
99,-6.996020778591299e-06,159.0
100,-6.670747696302747e-06,160.0
101,-6.347278593186353e-06,161.0
102,-6.0255630553604226e-06,162.0
103,-5.705551796177792e-06,163.0
104,-5.387196624726082e-06,164.0
105,-5.070450414598667e-06,165.0
106,-4.755267073042136e-06,166.0
107,-4.441575988087461e-06,167.0
108,-4.129386200696782e-06,168.0
109,-4.100827023129473e-06,169.0
110,-4.076740769864904e-06,170.0
111,-4.056882742704309e-06,171.0
112,-4.0403512702964394e-06,172.0
113,-4.026484321396397e-06,173.0
114,-4.014781722709949e-06,174.0
115,-4.004856496467106e-06,175.0
116,-3.996403214311034e-06,176.0
117,-3.989176738541277e-06,177.0
118,-3.982977540823234e-06,178.0
119,-3.977641316748895e-06,179.0
120,-3.9730314802900094e-06,180.0
121,-3.969033631619141e-06,181.0
122,-3.9655514019958075e-06,182.0
123,-3.96250327435979e-06,183.0
124,-3.959820104447866e-06,184.0
125,-3.9574431512043915e-06,185.0
126,-3.955322482485737e-06,186.0
127,-3.95341566182643e-06,187.0
128,-3.9516866499596764e-06,188.0
129,-3.95010487441942e-06,189.0
130,-3.94864443423287e-06,190.0
131,-3.947283416085834e-06,191.0
132,-3.946003304625863e-06,192.0
133,-3.944788473690846e-06,193.0
134,-3.943625747921452e-06,194.0
135,-3.942504025958968e-06,195.0
136,-3.941413957613615e-06,196.0
137,-3.940347668254425e-06,197.0
138,-3.939298524366701e-06,198.0
139,-3.938260934820756e-06,199.0
140,-3.937230182937968e-06,200.0
141,-3.936202284922742e-06,201.0
142,-3.935173870677398e-06,202.0
143,-3.9341420834369416e-06,203.0
144,-3.933104495099996e-06,204.0
145,-3.93205903462542e-06,205.0
146,-3.931003927407755e-06,206.0
147,-3.92993764406367e-06,207.0
148,-3.928858857446389e-06,208.0
149,-3.927766406896205e-06,209.0
150,-3.9266592687756764e-06,210.0
151,-3.925536532333371e-06,211.0
152,-3.924397379973683e-06,212.0
153,-3.923241071105469e-06,213.0
154,-3.9220669288722665e-06,214.0
155,-3.920874329207604e-06,215.0
156,-3.91966269177327e-06,216.0
157,-3.91843147243779e-06,217.0
158,-3.917180157022418e-06,218.0
159,-3.915908256096911e-06,219.0
160,-3.914615300647996e-06,220.0
161,-3.913300838475236e-06,221.0
162,-3.911964431193918e-06,222.0
163,-3.910605651744787e-06,223.0
164,-3.909224082326965e-06,224.0
165,-3.9078193126841306e-06,225.0
166,-3.906390938685465e-06,226.0
167,-3.904938561152385e-06,227.0
168,-3.9034617848906546e-06,228.0
169,-3.901960217892161e-06,229.0
170,-3.900433470680488e-06,230.0
171,-3.898881155773811e-06,231.0
172,-3.897302887246864e-06,232.0
173,-3.895698280374981e-06,233.0
174,-3.894066951346435e-06,234.0
175,-3.892408517031653e-06,235.0
176,-3.890722594799794e-06,236.0
177,-3.8890088023746985e-06,237.0
178,-3.887266757723662e-06,238.0
179,-3.885496078973493e-06,239.0
180,-3.883696384349364e-06,240.0
181,-3.8818672921326e-06,241.0
182,-3.880008420634264e-06,242.0
183,-3.878119388181953e-06,243.0
184,-3.876199813117584e-06,244.0
185,-3.874249313804396e-06,245.0
186,-3.87226750864164e-06,246.0
187,-3.870254016085686e-06,247.0
188,-3.868208454676579e-06,248.0
189,-3.866130443069072e-06,249.0
190,-3.864019600067521e-06,250.0
191,-3.861875544663926e-06,251.0
192,-3.8596978960787585e-06,252.0
193,-3.857486273804016e-06,253.0
194,-3.8552402976482325e-06,254.0
195,-3.852959587783132e-06,255.0
