,SI,t
0,1.1826204811487487e-05,60.0
1,1.1908179897032787e-05,61.0
2,1.2005007267425507e-05,62.0
3,1.2116538876934717e-05,63.0
4,1.2239962168661593e-05,64.0
5,1.2373220179948316e-05,65.0
6,1.251472124660958e-05,66.0
7,1.266321967446163e-05,67.0
8,1.281772175742382e-05,68.0
9,1.2977422082474255e-05,69.0
10,1.3141606463670692e-05,70.0
11,1.3309779971293907e-05,71.0
12,1.3481483328609367e-05,72.0
13,1.365632997272218e-05,73.0
14,1.3833993166744559e-05,74.0
15,1.4014196002756971e-05,75.0
16,1.4196703476006039e-05,76.0
17,1.4381316070428151e-05,77.0
18,1.4567864471568666e-05,78.0
19,1.4756205142492095e-05,79.0
20,1.4946216578990237e-05,80.0
21,1.5137796114324611e-05,81.0
22,1.533085717933143e-05,82.0
23,1.5525326947039654e-05,83.0
24,1.5721144306313895e-05,84.0
25,1.5918258119409255e-05,85.0
26,1.6116625725661416e-05,86.0
27,1.631621165901148e-05,87.0
28,1.6516986551341487e-05,88.0
29,1.671892619703114e-05,89.0
30,1.6922010756963877e-05,90.0
31,1.712622408260163e-05,91.0
32,1.7331433758899943e-05,92.0
33,1.8121274080922842e-05,93.0
34,1.8897145174290045e-05,94.0
35,1.9656754264444583e-05,95.0
36,2.0402183444104957e-05,96.0
37,2.113510449658657e-05,97.0
38,2.1856901401742794e-05,98.0
39,2.2568748776032617e-05,99.0
40,2.3271663679709264e-05,100.0
41,2.3966540708648544e-05,101.0
42,2.4654022373828e-05,102.0
43,2.533497879393179e-05,103.0
44,2.601005653567917e-05,104.0
45,2.6679842309240443e-05,105.0
46,2.734486974367425e-05,106.0
47,2.8005624623160212e-05,107.0
48,2.8662549140225267e-05,108.0
49,2.9316045509857356e-05,109.0
50,2.9966479185669467e-05,110.0
51,3.061418183267172e-05,111.0
52,3.125945414631058e-05,112.0
53,3.1902568560774586e-05,113.0
54,3.254377185862411e-05,114.0
55,3.3183287675840835e-05,115.0
56,3.382131888811013e-05,116.0
57,3.445804986218214e-05,117.0
58,3.5093648557705544e-05,118.0
59,3.572826846823404e-05,119.0
60,3.6362050394315337e-05,120.0
61,3.699512404621945e-05,121.0
62,3.7627609478565026e-05,122.0
63,3.8259618363359467e-05,123.0
64,3.889125511135029e-05,124.0
65,3.952261785378146e-05,125.0
66,4.0153799297487186e-05,126.0
67,4.0784887465768565e-05,127.0
68,4.1415966335904297e-05,128.0
69,4.2047116382058497e-05,129.0
70,4.2678415030879876e-05,130.0
71,4.330993703749798e-05,131.0
72,4.394175479235819e-05,132.0
73,4.4573938572938196e-05,133.0
74,4.520655675605073e-05,134.0
75,4.583967600432499e-05,135.0
76,4.6473361435482286e-05,136.0
77,4.710767677789901e-05,137.0
78,4.7742684512774646e-05,138.0
79,4.837844600226716e-05,139.0
80,4.901502160335917e-05,140.0
81,4.9652399248015675e-05,141.0
82,4.959885436317701e-05,142.0
83,4.9540958570632094e-05,143.0
84,4.947851384100876e-05,144.0
85,4.941224127833374e-05,145.0
86,4.934275064428794e-05,146.0
87,4.9270556530125045e-05,147.0
88,4.919609226977554e-05,148.0
89,4.911972196121003e-05,149.0
90,4.9041750867822875e-05,150.0
91,4.896243440983843e-05,151.0
92,4.8882098180959846e-05,152.0
93,4.832669463969961e-05,153.0
