,SI,t
0,-3.1304466445732384e-06,60.0
1,-3.258255681539851e-06,61.0
2,-3.388771742484516e-06,62.0
3,-3.522401078554287e-06,63.0
4,-3.6587386848234456e-06,64.0
5,-3.7974524557498017e-06,65.0
6,-3.938275634247201e-06,66.0
7,-4.080939035217587e-06,67.0
8,-4.225308255569839e-06,68.0
9,-4.371223875323063e-06,69.0
10,-4.518547428613736e-06,70.0
11,-4.6671575929323735e-06,71.0
12,-4.8169474704626325e-06,72.0
13,-4.9678225776052696e-06,73.0
14,-5.119699292580099e-06,74.0
15,-5.272503599813396e-06,75.0
16,-5.426170029431812e-06,76.0
17,-5.5806407299366e-06,77.0
18,-5.735864637980078e-06,78.0
19,-5.891796725186464e-06,79.0
20,-6.048397311197049e-06,80.0
21,-6.2056314369345395e-06,81.0
22,-6.363468294266584e-06,82.0
23,-6.521880709120197e-06,83.0
24,-6.680844675437317e-06,84.0
25,-6.840338937508817e-06,85.0
26,-7.000344618211635e-06,86.0
27,-7.160695697022345e-06,87.0
28,-7.321527588607376e-06,88.0
29,-7.4828266629601086e-06,89.0
30,-7.644580561277799e-06,90.0
31,-7.806778017773481e-06,91.0
32,-7.969408705007886e-06,92.0
33,-8.132463098623339e-06,93.0
34,-8.29593235856099e-06,94.0
35,-8.45980822478229e-06,95.0
36,-8.624082926081326e-06,96.0
37,-8.788749100821361e-06,97.0
38,-8.953799728496249e-06,98.0
39,-9.11922807100822e-06,99.0
40,-9.285027622561458e-06,100.0
41,-9.451192067105633e-06,101.0
42,-9.617715242331163e-06,102.0
43,-9.784591109302382e-06,103.0
44,-9.951813726920662e-06,104.0
45,-1.0119377230506055e-05,105.0
46,-1.0287275813877524e-05,106.0
47,-1.0455503714405065e-05,107.0
48,-1.0624055200579624e-05,108.0
49,-1.079292456171421e-05,109.0
50,-1.096210609944712e-05,110.0
51,-1.1131594120772889e-05,111.0
52,-1.1301382932361461e-05,112.0
53,-1.1471466835967162e-05,113.0
54,-1.164174133259738e-05,114.0
55,-1.1375254355507375e-05,115.0
56,-1.1086777123341776e-05,116.0
57,-1.0778261879439228e-05,117.0
58,-1.045487837409686e-05,118.0
59,-1.0120617876510311e-05,119.0
60,-9.778596718860763e-06,120.0
61,-9.431266406129041e-06,121.0
62,-9.080563989770573e-06,122.0
63,-8.728022704369097e-06,123.0
64,-8.374855272347444e-06,124.0
65,-8.022017865719946e-06,125.0
66,-7.670260036735386e-06,126.0
67,-7.320164246025732e-06,127.0
68,-6.972177524364059e-06,128.0
69,-6.6266370756825876e-06,129.0
70,-6.283791132694522e-06,130.0
71,-5.943816032872204e-06,131.0
72,-5.606830242064205e-06,132.0
73,-5.272905883425585e-06,133.0
74,-4.942078208741984e-06,134.0
75,-4.6143533624214966e-06,135.0
76,-4.289714724624679e-06,136.0
77,-3.96812807167497e-06,137.0
78,-3.649545753896993e-06,138.0
79,-3.3339100600376117e-06,139.0
80,-3.021155911363977e-06,140.0
81,-2.711213006172918e-06,141.0
82,-2.404007516091532e-06,142.0
83,-2.099463418784904e-06,143.0
84,-1.7975035372273072e-06,144.0
85,-1.4980503433256874e-06,145.0
86,-1.201026573203075e-06,146.0
87,-9.063556926396817e-07,147.0
88,-6.139622438407838e-07,148.0
89,-3.237720986424983e-07,149.0
90,-3.5712638304533425e-08,150.0
91,2.5028712401031236e-07,151.0
92,5.342964652496948e-07,152.0
93,8.163829088013353e-07,153.0
94,1.0966122070899601e-06,154.0
95,1.375048344094411e-06,155.0
96,1.6517535527934853e-06,156.0
97,1.9267883436322805e-06,157.0
98,2.200211540958791e-06,158.0
99,2.4720803250572536e-06,159.0
100,2.742450277944838e-06,160.0
101,3.0113754315186696e-06,161.0
102,3.2789083169757084e-06,162.0
103,3.545100014685648e-06,163.0
104,3.8100002039041225e-06,164.0
105,4.073657211872485e-06,165.0
106,4.336118061972366e-06,166.0
107,4.597428520701268e-06,167.0
108,4.857633143309808e-06,168.0
109,5.116775317995391e-06,169.0
110,5.374897308592915e-06,170.0
111,5.632040295735877e-06,171.0
112,5.888244416483041e-06,172.0
113,6.143548802427409e-06,173.0
114,6.397920869168399e-06,174.0
115,7.058844695217935e-06,175.0
116,7.720484015769893e-06,176.0
117,8.383110885911192e-06,177.0
118,9.046743970118563e-06,178.0
119,9.71140245254057e-06,179.0
120,1.0377103601228229e-05,180.0
121,1.1043862040502365e-05,181.0
122,1.1711689885158832e-05,182.0
123,1.2380597304296862e-05,183.0
124,1.3050593280503816e-05,184.0
125,1.3721686428115396e-05,185.0
126,1.4393885784910076e-05,186.0
127,1.5067201520394135e-05,187.0
128,1.574164552335292e-05,188.0
129,1.6417231847354112e-05,189.0
130,1.7093977007392534e-05,190.0
131,1.7771900133823106e-05,191.0
132,1.845102300019726e-05,192.0
133,1.913136994867163e-05,193.0
134,1.9812967739871354e-05,194.0
135,2.0495845353751707e-05,195.0
136,2.118003376497735e-05,196.0
137,2.186556571174715e-05,197.0
138,2.2552475471907262e-05,198.0
139,2.3240798655431466e-05,199.0
140,2.3930277118535753e-05,200.0
141,2.4621249295023373e-05,201.0
142,2.5313753901047804e-05,202.0
143,2.600783035282468e-05,203.0
144,2.6703518681672036e-05,204.0
145,2.7400859462405967e-05,205.0
146,2.8099893752953312e-05,206.0
147,2.8800663043584252e-05,207.0
148,2.950320921448494e-05,208.0
149,3.0207574500450387e-05,209.0
150,3.09138014612935e-05,210.0
151,3.162193295619941e-05,211.0
152,3.233201211992837e-05,212.0
153,3.304408233881598e-05,213.0
154,3.375818722526329e-05,214.0
155,3.447437059087708e-05,215.0
156,3.5192676420079296e-05,216.0
157,3.591314884698611e-05,217.0
158,3.663583213810335e-05,218.0
159,3.736077068209257e-05,219.0
160,3.8088008986333133e-05,220.0
161,3.881759167894963e-05,221.0
162,3.9549563514625144e-05,222.0
163,4.028396938270815e-05,223.0
164,4.1020854316529626e-05,224.0
165,4.176026350325818e-05,225.0
166,4.250224229393602e-05,226.0
167,4.324683621353337e-05,227.0
168,4.399409097097249e-05,228.0
169,4.32333302735335e-05,229.0
170,4.246781618394577e-05,230.0
171,4.169765902664377e-05,231.0
172,4.092296826350235e-05,232.0
173,4.0143852545136225e-05,233.0
174,3.9360419739395614e-05,234.0
175,3.7971563416377104e-05,235.0
176,3.659977298583187e-05,236.0
177,3.524275036561748e-05,237.0
178,3.3893823569560024e-05,238.0
179,3.2547912766683124e-05,239.0
180,3.120107468170894e-05,240.0
181,2.9850201173025013e-05,241.0
182,2.8492813448238673e-05,242.0
183,2.7126917673899944e-05,243.0
184,2.5750901155590093e-05,244.0
185,2.4363455995848872e-05,245.0
186,2.29635217595853e-05,246.0
187,2.155024153288328e-05,247.0
188,2.0122927579735814e-05,248.0
189,1.8681033990953426e-05,249.0
190,1.7224134516386873e-05,250.0
191,1.5751904315477453e-05,251.0
192,1.4264104736765025e-05,252.0
193,1.2760570497210662e-05,253.0
194,1.124119881137605e-05,254.0
195,9.705940142123322e-06,255.0
