,SI,t
0,1.3598786504551314e-05,60.0
1,1.3958258038416512e-05,61.0
2,1.434657432464659e-05,62.0
3,1.4763857687617793e-05,63.0
4,1.520669869912764e-05,64.0
5,1.5672419316531386e-05,65.0
6,1.615882630908187e-05,66.0
7,1.6664159869352387e-05,67.0
8,1.7186749088905686e-05,68.0
9,1.7725209005674476e-05,69.0
10,1.827853911716433e-05,70.0
11,1.7791800822053584e-05,71.0
12,1.7282503047665343e-05,72.0
13,1.6752838999905735e-05,73.0
14,1.6208847119882587e-05,74.0
15,1.565504748410825e-05,75.0
16,1.5094866514958592e-05,76.0
17,1.453092273387846e-05,77.0
18,1.3965225101844573e-05,78.0
19,1.3399314526957429e-05,79.0
20,1.2834367358960008e-05,80.0
21,1.2271272811295173e-05,81.0
22,1.1710692084545641e-05,82.0
23,1.1153104363258568e-05,83.0
24,1.0598843190082401e-05,84.0
25,1.004812562858738e-05,85.0
26,9.501075899290768e-06,86.0
27,8.95774468500643e-06,87.0
28,8.41812497169867e-06,88.0
29,7.882165067520923e-06,89.0
30,7.350396136808083e-06,90.0
31,6.822063216746762e-06,91.0
32,6.297037606185798e-06,92.0
33,5.775178388120905e-06,93.0
34,5.2563369679540445e-06,94.0
35,4.74036066652489e-06,95.0
36,4.2270955334037666e-06,96.0
37,3.7163885204968466e-06,97.0
38,3.208089134050559e-06,98.0
39,2.7020506641625525e-06,99.0
40,2.1981310747980495e-06,100.0
41,1.6961936241913593e-06,101.0
42,1.1961072753344002e-06,102.0
43,6.977469483069404e-07,103.0
44,2.0099365856728262e-07,104.0
45,-2.9426542582130165e-07,105.0
46,-7.881369836020199e-07,106.0
47,-1.2807215904307224e-06,107.0
48,-1.7721138243185802e-06,108.0
49,-2.2624024195089534e-06,109.0
50,-2.7515150091072377e-06,110.0
51,-3.2396881808535593e-06,111.0
52,-3.7269943442113825e-06,112.0
53,-4.21350098570797e-06,113.0
54,-4.699270917176877e-06,114.0
55,-5.184362511884988e-06,115.0
56,-5.6688299513332445e-06,116.0
57,-6.152723449465888e-06,117.0
58,-6.63608946610102e-06,118.0
59,-7.118970914612105e-06,119.0
60,-7.6014073602850336e-06,120.0
61,-8.083435209483527e-06,121.0
62,-8.565087889809409e-06,122.0
63,-9.046396021482715e-06,123.0
64,-9.527387580195572e-06,124.0
65,-1.0008088051715094e-05,125.0
66,-1.0488520578527815e-05,126.0
67,-1.0968706098829545e-05,127.0
68,-1.1448663478169555e-05,128.0
69,-1.1928409634064655e-05,129.0
70,-1.2408042941932913e-05,130.0
71,-1.0652911758525757e-05,131.0
72,-8.915877951965658e-06,132.0
73,-7.195829936092969e-06,133.0
74,-5.4909324383544235e-06,134.0
75,-3.799773333059939e-06,135.0
76,-2.121225033022945e-06,136.0
77,-4.5435883629337866e-07,137.0
78,1.2016103896510507e-06,138.0
79,2.8473613445242003e-06,139.0
80,4.483492104851032e-06,140.0
81,6.1105386229745215e-06,141.0
82,7.72898834541815e-06,142.0
83,9.33929045942448e-06,143.0
84,1.0941863726954248e-05,144.0
85,1.253710253233036e-05,145.0
86,1.4125381566730228e-05,146.0
87,1.5707059449178247e-05,147.0
88,1.7282481508226887e-05,148.0
89,1.8851981901106653e-05,149.0
90,2.0415443057309143e-05,150.0
91,2.1973629174425875e-05,151.0
92,2.3526849409560017e-05,152.0
93,2.507540602917763e-05,153.0
94,2.6619594976031988e-05,154.0
95,2.8159706326638074e-05,155.0
96,2.9696024672256075e-05,156.0
97,3.122882944746245e-05,157.0
98,3.275839522346269e-05,158.0
99,3.428499197806613e-05,159.0
100,3.580888535018833e-05,160.0
101,3.733033688316741e-05,161.0
102,3.884960425745485e-05,162.0
103,4.036694150932048e-05,163.0
104,4.1882599229206324e-05,164.0
105,4.3396824733377826e-05,165.0
106,4.490986220685948e-05,166.0
107,4.642195282238112e-05,167.0
108,4.79333348446447e-05,168.0
109,4.944424372904946e-05,169.0
110,5.0954912221157424e-05,170.0
111,5.246557046103181e-05,171.0
112,5.397644609569207e-05,172.0
113,5.548776440169758e-05,173.0
114,5.699974841763491e-05,174.0
115,5.851261907717732e-05,175.0
116,6.002659536456537e-05,176.0
117,6.154173280473279e-05,177.0
118,6.231502049405016e-05,178.0
119,6.30632601540785e-05,179.0
120,6.378543457548312e-05,180.0
121,6.44849273384601e-05,181.0
122,6.516453093196895e-05,182.0
123,6.582658442406828e-05,183.0
124,6.647307173037926e-05,184.0
125,6.71056932400961e-05,185.0
126,6.772591899061957e-05,186.0
127,6.833502880534268e-05,187.0
128,6.893414307000967e-05,188.0
129,6.952424670318585e-05,189.0
130,7.010615033915362e-05,190.0
131,6.945846847656388e-05,191.0
132,6.884727324315801e-05,192.0
133,6.82718803239751e-05,193.0
134,6.772381244609075e-05,194.0
135,6.719663475334662e-05,195.0
136,6.668535543176256e-05,196.0
137,6.618603087541672e-05,197.0
138,6.569549775660937e-05,198.0
139,6.521118653003027e-05,199.0
140,6.473098869410879e-05,200.0
141,6.425316039242433e-05,201.0
142,6.377625107282473e-05,202.0
143,6.329904971129909e-05,203.0
144,6.282054351881792e-05,204.0
145,6.233988562653345e-05,205.0
146,6.185636930324842e-05,206.0
147,6.136940698593354e-05,207.0
148,6.08785129123433e-05,208.0
149,6.038328850403829e-05,209.0
150,5.9883409902388354e-05,210.0
151,5.93786172385364e-05,211.0
152,5.8868705341403976e-05,212.0
153,5.8353515671112116e-05,213.0
154,5.7832929320514224e-05,214.0
155,5.730686096340462e-05,215.0
156,5.677525364932648e-05,216.0
157,5.6238074354267615e-05,217.0
158,5.5695310196961556e-05,218.0
159,5.514696522846197e-05,219.0
160,5.459305770591188e-05,220.0
161,5.403361777297863e-05,221.0
162,5.346868548518835e-05,222.0
163,5.2898309132211725e-05,223.0
164,5.232254381836209e-05,224.0
165,5.174145026831326e-05,225.0
166,5.115509382938008e-05,226.0
167,5.056354364548284e-05,227.0
168,4.9966871980634524e-05,228.0
169,4.936515367063205e-05,229.0
170,4.8758465680783245e-05,230.0
171,4.814688674666978e-05,231.0
