,SI,t
0,-4.412189658978566e-05,60.0
1,-4.399551702150322e-05,61.0
2,-4.392979691483257e-05,62.0
3,-4.392208588237226e-05,63.0
4,-4.396021365428463e-05,64.0
5,-4.4035153703332486e-05,65.0
6,-4.414003940807793e-05,66.0
7,-4.426952066965695e-05,67.0
8,-4.4419357235014834e-05,68.0
9,-4.458613985751516e-05,69.0
10,-4.4767086635749126e-05,70.0
11,-4.4959907161024184e-05,71.0
12,-4.5162701154744784e-05,72.0
13,-4.537387388901455e-05,73.0
14,-4.559210616141799e-05,74.0
15,-4.581628093351409e-05,75.0
16,-4.6045457672890055e-05,76.0
17,-4.627882495447332e-05,77.0
18,-4.357173803845507e-05,78.0
19,-4.0801841575302716e-05,79.0
20,-3.797888648278729e-05,80.0
21,-3.511989895339213e-05,81.0
22,-3.223756613957913e-05,82.0
23,-2.9341384952851997e-05,83.0
24,-2.6438502104864773e-05,84.0
25,-2.3534286920589693e-05,85.0
26,-2.0632743120221874e-05,86.0
27,-1.7736812009785672e-05,87.0
28,-1.484860041224113e-05,88.0
29,-1.1969555163291754e-05,89.0
30,-9.100598827123206e-06,90.0
31,-6.2422366881406086e-06,91.0
32,-3.394642049251349e-06,92.0
33,-5.577248355247688e-07,93.0
34,2.2688128839033827e-06,94.0
35,5.0854317984813985e-06,95.0
36,7.892774023109695e-06,96.0
37,1.0691467478605146e-05,97.0
38,1.348226751321735e-05,98.0
39,1.626598238053825e-05,99.0
40,1.9043457796487297e-05,100.0
41,2.181556478584434e-05,101.0
42,2.4583190179568188e-05,102.0
43,2.7347229317384425e-05,103.0
44,3.0108580548234357e-05,104.0
45,3.2868141179076985e-05,105.0
46,3.5626804581820284e-05,106.0
47,3.838545821636034e-05,107.0
48,4.114498237299033e-05,108.0
49,4.390624946985368e-05,109.0
50,4.667012377684775e-05,110.0
51,4.943746146185776e-05,111.0
52,5.220911087620889e-05,112.0
53,5.498591301303977e-05,113.0
54,5.776870208600828e-05,114.0
55,6.055830618801509e-05,115.0
56,6.335554800158272e-05,116.0
57,6.616124554374382e-05,117.0
58,6.897621293687513e-05,118.0
59,7.180126120120589e-05,119.0
60,7.463719906510533e-05,120.0
61,7.748483378796579e-05,121.0
62,8.034497198971302e-05,122.0
63,8.321842048152199e-05,123.0
64,8.610598709380486e-05,124.0
65,8.900840539294221e-05,125.0
66,8.994621560815264e-05,126.0
67,9.087013866938403e-05,127.0
68,9.177910496059638e-05,128.0
69,9.267546767162798e-05,129.0
70,9.356125500891497e-05,130.0
