,SI,t
0,8.175711603438548e-05,60.0
1,7.991405951110478e-05,61.0
2,7.816358641274772e-05,62.0
3,7.649525860970428e-05,63.0
4,7.488487153358382e-05,64.0
5,7.331480666451307e-05,65.0
6,7.177192833033075e-05,66.0
7,7.02460352669396e-05,67.0
8,6.872952926916848e-05,68.0
9,6.7216258890857e-05,69.0
10,6.570131191972273e-05,70.0
11,6.41807312274096e-05,71.0
12,6.265131000710935e-05,72.0
13,6.111044103509144e-05,73.0
14,5.955600344960741e-05,74.0
15,5.798627606100256e-05,75.0
16,5.6399869743579816e-05,76.0
17,5.47956737808861e-05,77.0
18,5.3172812590347066e-05,78.0
19,5.1530610309778765e-05,79.0
20,4.986856145356034e-05,80.0
21,4.8186306346704734e-05,81.0
22,4.648361039186107e-05,82.0
23,4.4760346466346374e-05,83.0
24,4.3016479916988876e-05,84.0
25,4.1252055741725476e-05,85.0
26,3.9467187632574544e-05,86.0
27,3.76620486145955e-05,87.0
28,3.583686305758038e-05,88.0
29,3.399189986792516e-05,89.0
30,3.212746669214892e-05,90.0
31,3.024390498377348e-05,91.0
32,2.8341585803265236e-05,92.0
33,2.6420906237109302e-05,93.0
34,2.4482286337081562e-05,94.0
35,2.2526166494474194e-05,95.0
36,2.0553005176415694e-05,96.0
37,1.8563276962501797e-05,97.0
38,1.6557470829709257e-05,98.0
39,1.4536088642048167e-05,99.0
40,1.2499643808690782e-05,100.0
41,1.0448660080507027e-05,101.0
42,8.383670460166878e-06,102.0
43,6.305216205364277e-06,103.0
44,4.213845908401357e-06,104.0
45,2.11011463844866e-06,105.0
46,-5.355164676941657e-09,106.0
47,1.7703071812283095e-07,107.0
48,3.5883448063217107e-07,108.0
49,5.404064063829082e-07,109.0
50,7.219153756318265e-07,110.0
51,9.034933760806651e-07,111.0
52,1.0852445615454883e-06,112.0
53,1.2672516417625608e-06,113.0
54,1.4495805160768933e-06,114.0
55,1.6322837206319796e-06,115.0
56,1.8154030549739164e-06,116.0
57,1.9989716288129283e-06,117.0
58,2.183015490368572e-06,118.0
59,2.367554946049445e-06,119.0
60,2.5526056467843274e-06,120.0
61,2.7381794930051283e-06,121.0
62,2.9242853943991455e-06,122.0
63,3.1109299097973783e-06,123.0
64,3.298117785438831e-06,124.0
65,3.4858524052908258e-06,125.0
66,3.6741361643233925e-06,126.0
67,3.862970774018676e-06,127.0
68,4.052357508471003e-06,128.0
69,4.242297398853046e-06,129.0
70,4.432791383554917e-06,130.0
71,4.623840420814563e-06,131.0
72,4.81544557009129e-06,132.0
73,5.007608047791223e-06,133.0
74,5.200329262264615e-06,134.0
75,5.3936108323180615e-06,135.0
76,5.587454592888588e-06,136.0
77,5.781862591083172e-06,137.0
78,5.976837075556342e-06,138.0
79,6.1723804821787245e-06,139.0
80,6.368495419031706e-06,140.0
81,6.5651846536881655e-06,141.0
82,6.762451105161929e-06,142.0
83,6.960297841618916e-06,143.0
84,7.1587280831432384e-06,144.0
85,7.3577452072143485e-06,145.0
86,7.557352753840758e-06,146.0
87,7.757554427797725e-06,147.0
88,7.958354096729193e-06,148.0
89,8.159755785255005e-06,149.0
90,8.361763666122258e-06,150.0
91,8.564382049722831e-06,151.0
92,8.767615373142418e-06,152.0
93,8.971468189561918e-06,153.0
94,9.175945158482996e-06,154.0
95,9.381051036979729e-06,155.0
96,9.58679067200459e-06,156.0
97,9.793168993681304e-06,157.0
98,1.0000191009474153e-05,158.0
99,1.0207861799113108e-05,159.0
100,1.04161865101593e-05,160.0
101,1.0625170354109075e-05,161.0
102,1.0834818602949237e-05,162.0
103,1.1045136586091313e-05,163.0
104,1.1256129687624599e-05,164.0
105,1.1467803343839388e-05,165.0
106,1.1680163040979824e-05,166.0
107,1.1893214313193773e-05,167.0
108,1.2106962740651813e-05,168.0
109,1.2321336877607428e-05,169.0
110,1.362678407435402e-05,170.0
111,1.4939768766047598e-05,171.0
112,1.6257945608202164e-05,172.0
113,1.7581109499450946e-05,173.0
114,1.8909154447461854e-05,174.0
115,2.024205441374498e-05,175.0
116,2.1579848448974934e-05,176.0
117,2.2922628861809433e-05,177.0
118,2.4270531581177575e-05,178.0
119,2.5623728143072054e-05,179.0
120,2.6982418913957163e-05,180.0
121,2.834682728701669e-05,181.0
122,2.9717194674114662e-05,182.0
123,3.109377617698689e-05,183.0
124,3.24768368625532e-05,184.0
125,3.3866648593550033e-05,185.0
126,3.526273923747562e-05,186.0
127,3.6666135604396104e-05,187.0
128,3.8077117021677425e-05,188.0
129,3.9495961637546015e-05,189.0
130,4.092294553806889e-05,190.0
131,4.235834220956691e-05,191.0
132,4.380242229089664e-05,192.0
133,4.525545356013205e-05,193.0
134,4.6717701103200086e-05,194.0
135,4.8189427617150845e-05,195.0
136,4.967089380711731e-05,196.0
137,5.1162358842927726e-05,197.0
138,5.266408084819611e-05,198.0
139,5.417631740112472e-05,199.0
140,5.569932603191824e-05,200.0
141,5.7233364706448485e-05,201.0
142,5.877869228953958e-05,202.0
143,6.033556898393555e-05,203.0
144,6.190425674274625e-05,204.0
145,6.348501965408522e-05,205.0
146,6.507812429699018e-05,206.0
147,6.668384006795082e-05,207.0
148,6.830243947789313e-05,208.0
149,6.993419842064715e-05,209.0
150,7.157939641575249e-05,210.0
151,7.323831683049045e-05,211.0
152,7.491124708751015e-05,212.0
153,7.659847886469294e-05,213.0
