,SI,t
0,5.8252550606018135e-06,60.0
1,6.382686868199651e-06,61.0
2,6.94779511326784e-06,62.0
3,7.521757894897215e-06,63.0
4,8.104510697235885e-06,64.0
5,8.695942491119829e-06,65.0
6,9.295950146383462e-06,66.0
7,9.904286651380933e-06,67.0
8,1.052100138298962e-05,68.0
9,1.1145990898818306e-05,69.0
10,1.1779149800609309e-05,70.0
11,1.2420370908730566e-05,71.0
12,1.3069545765282498e-05,72.0
13,1.372656533364833e-05,73.0
14,1.4391320806825823e-05,74.0
15,1.5063704462710173e-05,75.0
16,1.5743610520792773e-05,76.0
17,1.6430935965918495e-05,77.0
18,1.7125581312636444e-05,78.0
19,1.7827451289065878e-05,79.0
20,1.8536455422956058e-05,80.0
21,1.925250851630445e-05,81.0
22,1.997553100016239e-05,82.0
23,2.070544916856299e-05,83.0
24,2.144219529864742e-05,84.0
25,2.218570767095306e-05,85.0
26,2.2935930507925337e-05,86.0
27,2.3692813849771937e-05,87.0
28,2.4456313385514124e-05,88.0
29,2.522639025453522e-05,89.0
30,2.6003010830939036e-05,90.0
31,2.6786146500131695e-05,91.0
32,2.7575696199113475e-05,92.0
33,2.7647996922498568e-05,93.0
34,2.7704572572896066e-05,94.0
35,2.774464583048684e-05,95.0
36,2.7769887166896564e-05,96.0
37,2.778162561143318e-05,97.0
38,2.778093398447779e-05,98.0
39,2.7768688728398107e-05,99.0
40,2.7745612893804006e-05,100.0
41,2.7712307657703504e-05,101.0
42,2.766927585823006e-05,102.0
43,2.76169398671718e-05,103.0
44,2.755565538429142e-05,104.0
45,2.7485722257195548e-05,105.0
46,2.7407393109373816e-05,106.0
47,2.7320880338693205e-05,107.0
48,2.7226361893662366e-05,108.0
49,2.7123986123311292e-05,109.0
50,2.7013875914938932e-05,110.0
51,2.689613227373117e-05,111.0
52,2.6770837453846656e-05,112.0
53,2.66380577183194e-05,113.0
54,2.6497845782352673e-05,114.0
55,2.6350242979114683e-05,115.0
56,2.6195281177191637e-05,116.0
57,2.6032984472839388e-05,117.0
58,2.586337067680469e-05,118.0
59,2.5686452613738e-05,119.0
60,2.5502239251337902e-05,120.0
61,2.5310736675829123e-05,121.0
62,2.5111948929876856e-05,122.0
63,2.4905878728385242e-05,123.0
64,2.469252806672886e-05,124.0
65,2.4471898734783758e-05,125.0
66,2.4243992748634856e-05,126.0
67,2.4008812710090036e-05,127.0
68,2.376636210224129e-05,128.0
69,2.3516645527561956e-05,129.0
70,2.3259668893843606e-05,130.0
71,2.2995439553077254e-05,131.0
72,2.2723966399285966e-05,132.0
73,2.244525993283659e-05,133.0
74,2.2159332299884297e-05,134.0
75,2.186619731542067e-05,135.0
76,2.1565870476698187e-05,136.0
77,2.1258368971251646e-05,137.0
78,2.0943711681322333e-05,138.0
79,2.0621919184877092e-05,139.0
80,2.0293013752731725e-05,140.0
81,1.9957019341269497e-05,141.0
82,1.9613961580535005e-05,142.0
83,1.9263867757824542e-05,143.0
84,1.8906766797151702e-05,144.0
85,1.8542689235110337e-05,145.0
86,1.8171667193707704e-05,146.0
87,1.7793734350724907e-05,147.0
88,1.7408925908111538e-05,148.0
89,1.7017278558854883e-05,149.0
90,1.6618830452696362e-05,150.0
91,1.6213621161004813e-05,151.0
92,1.58017655689964e-05,152.0
93,1.6119127048480534e-05,153.0
94,1.6440474810538338e-05,154.0
95,1.676659479597649e-05,155.0
96,1.7096718550541852e-05,156.0
97,1.7430247615659355e-05,157.0
98,1.776670673924759e-05,158.0
99,1.8105712025921327e-05,159.0
100,1.844694875170699e-05,160.0
101,1.879015561193169e-05,161.0
102,1.9135113356096498e-05,162.0
103,1.9481636474791876e-05,163.0
104,1.982956704366273e-05,164.0
105,2.017877010921757e-05,165.0
106,2.0529130184080607e-05,166.0
107,2.0880548542121116e-05,167.0
108,2.1232941088987814e-05,168.0
109,2.1586236644424406e-05,169.0
110,2.1940375517590164e-05,170.0
111,2.2295308290416927e-05,171.0
112,2.2650994749788582e-05,172.0
113,2.3007402928823633e-05,173.0
114,2.3364508231959076e-05,174.0
115,2.3722292628765404e-05,175.0
116,2.4080743908245774e-05,176.0
117,2.4439854989529016e-05,177.0
118,2.4799511185786633e-05,178.0
119,2.4522117948051787e-05,179.0
120,2.422961046855033e-05,180.0
121,2.3922000182898925e-05,181.0
122,2.3600705375904907e-05,182.0
123,2.3266887494064198e-05,183.0
124,2.2921510517020256e-05,184.0
125,2.2565383638843053e-05,185.0
126,2.2199192614404737e-05,186.0
127,2.1823523231207494e-05,187.0
128,2.1438879204497594e-05,188.0
129,2.104569605868401e-05,189.0
130,2.064435208044061e-05,190.0
131,2.0235177109680043e-05,191.0
132,1.9818459715347433e-05,192.0
133,1.9394453148674486e-05,193.0
134,1.8963380356238155e-05,194.0
135,1.8525438256077214e-05,195.0
136,1.8080801423714867e-05,196.0
137,1.7629625294919488e-05,197.0
138,1.7172048963611415e-05,198.0
139,1.6708197633107135e-05,199.0
140,1.6238184764657515e-05,200.0
141,1.5762113957509342e-05,201.0
142,1.5280080588381267e-05,202.0
143,1.4792173234318744e-05,203.0
144,1.4298474900531171e-05,204.0
145,1.3799064073323512e-05,205.0
146,1.3294015617115128e-05,206.0
147,1.278340153348768e-05,207.0
148,1.2267291599053422e-05,208.0
149,1.1745753897656491e-05,209.0
150,1.121885526102008e-05,210.0
151,1.0686661630505424e-05,211.0
152,1.0149238351233962e-05,212.0
153,9.606650408541232e-06,213.0
154,9.058962615696754e-06,214.0
155,8.506239761137142e-06,215.0
156,7.948546723149389e-06,216.0
157,7.385948559809433e-06,217.0
158,6.818510581527535e-06,218.0
159,6.246298412078039e-06,219.0
160,5.669378041198975e-06,220.0
161,5.087815868500234e-06,221.0
162,4.501678736170953e-06,222.0
163,3.911033948034361e-06,223.0
164,3.3159492744669e-06,224.0
165,2.7164929449870034e-06,225.0
166,2.112733631630343e-06,226.0
167,1.5047404263090945e-06,227.0
168,8.925828146850339e-07,228.0
169,2.763306482451748e-07,229.0
170,-3.439458844310084e-07,230.0
171,-9.681762866813697e-07,231.0
172,-1.5962897827856009e-06,232.0
173,-2.228215346872126e-06,233.0
174,-2.8638817316376135e-06,234.0
175,-3.50321749683131e-06,235.0
176,-4.146151037463615e-06,236.0
177,-4.792610611700793e-06,237.0
178,-5.442434611687124e-06,238.0
179,-5.4785136510376335e-06,239.0
180,-5.517824542415284e-06,240.0
181,-5.560450515552197e-06,241.0
182,-5.6060779382581034e-06,242.0
183,-5.654446579477946e-06,243.0
184,-5.70533655661886e-06,244.0
185,-5.758559133611497e-06,245.0
186,-5.8139500947293066e-06,246.0
187,-5.871364884998279e-06,247.0
188,-5.930674988461794e-06,248.0
189,-5.991765189587503e-06,249.0
190,-6.054531474059267e-06,250.0
191,-6.118879397749519e-06,251.0
192,-6.184722801302681e-06,252.0
193,-6.251982781207115e-06,253.0
194,-6.320586851872627e-06,254.0
195,-6.390468250392973e-06,255.0
196,-6.461565348438735e-06,256.0
197,-6.533821145376309e-06,257.0
198,-6.607182824038516e-06,258.0
199,-6.681601356086191e-06,259.0
200,-6.757031147953926e-06,260.0
201,-6.8334297212450214e-06,261.0
202,-6.910757423376576e-06,262.0
203,-6.988977165500732e-06,263.0
204,-7.068054185441637e-06,264.0
205,-7.1479558337527635e-06,265.0
206,-7.228651381154573e-06,266.0
207,-7.310111845645927e-06,267.0
208,-7.392309837562421e-06,268.0
209,-7.475219420823033e-06,269.0
210,-7.558815988582489e-06,270.0
211,-7.643076151518313e-06,271.0
212,-7.727977637048362e-06,272.0
213,-7.81349919794099e-06,273.0
214,-7.899620529111337e-06,274.0
215,-7.986322191960275e-06,275.0
216,-8.073585546431712e-06,276.0
217,-8.161392691864869e-06,277.0
218,-8.249726418267935e-06,278.0
219,-8.338570169191087e-06,279.0
220,-8.427908015617834e-06,280.0
221,-8.51772463784572e-06,281.0
222,-8.608005310657124e-06,282.0
223,-8.698735887359646e-06,283.0
224,-8.789902780250018e-06,284.0
225,-8.881492937375688e-06,285.0
226,-8.973493816953424e-06,286.0
227,-9.065893361168594e-06,287.0
228,-9.158679970730302e-06,288.0
229,-9.251842480984391e-06,289.0
230,-9.345370139900371e-06,290.0
231,-9.439252587934767e-06,291.0
232,-9.53347983961404e-06,292.0
233,-9.62804226662543e-06,293.0
234,-9.722930582200131e-06,294.0
235,-9.818135826598016e-06,295.0
236,-9.913649353533594e-06,296.0
237,-1.0009462817411347e-05,297.0
238,-1.0105568161267266e-05,298.0
239,-1.0201957605331232e-05,299.0
240,-1.0298623636143905e-05,300.0
241,-1.039555899617384e-05,301.0
242,-1.0492756673890003e-05,302.0
243,-1.0590209894254116e-05,303.0
244,-1.068791210960109e-05,304.0
245,-1.078585699088225e-05,305.0
246,-1.0884038419248578e-05,306.0
247,-1.0982450477954275e-05,307.0
248,-1.1081087444564127e-05,308.0
249,-1.1179943783447638e-05,309.0
250,-1.1279014138548339e-05,310.0
251,-1.137829332641349e-05,311.0
252,-1.1477776329473727e-05,312.0
253,-1.1577458289562003e-05,313.0
254,-1.1677334501661445e-05,314.0
255,-1.1777400407873642e-05,315.0
256,-1.1877651591597329e-05,316.0
257,-1.1978083771911753e-05,317.0
258,-1.2078692798154487e-05,318.0
259,-1.2179474644688238e-05,319.0
260,-1.2280425405849311e-05,320.0
261,-1.238154129107045e-05,321.0
262,-1.248281862017361e-05,322.0
263,-1.2584253818824916e-05,323.0
264,-1.2685843414147138e-05,324.0
265,-1.2787584030484511e-05,325.0
266,-1.2889472385313349e-05,326.0
267,-1.2991505285295756e-05,327.0
268,-1.309367962246927e-05,328.0
269,-1.3195992370569566e-05,329.0
270,-1.3298440581481007e-05,330.0
271,-1.3401021381811143e-05,331.0
272,-1.3503731969585095e-05,332.0
273,-1.3606569611055233e-05,333.0
274,-1.370953163762374e-05,334.0
275,-1.3812615442873096e-05,335.0
276,-1.3915818479701356e-05,336.0
277,-1.4019138257559763e-05,337.0
278,-1.4122572339787303e-05,338.0
279,-1.4226118341041814e-05,339.0
280,-1.4329773924822204e-05,340.0
281,-1.4433536801080148e-05,341.0
282,-1.4537404723918274e-05,342.0
283,-1.4641375489371198e-05,343.0
