,SI,t
0,2.9530279044050958e-05,60.0
1,2.9865834390419763e-05,61.0
2,3.0242309094461268e-05,62.0
3,3.065887645955765e-05,63.0
4,3.110805904909798e-05,64.0
5,3.1584617181998394e-05,65.0
6,3.2084618512254366e-05,66.0
7,3.260506609344812e-05,67.0
8,3.314361936077749e-05,68.0
9,3.36984116262095e-05,69.0
10,3.4267767954938474e-05,70.0
11,3.485060009807634e-05,71.0
12,3.544586376236995e-05,72.0
13,3.6052677438026566e-05,73.0
14,3.667029079078562e-05,74.0
15,3.729806112169157e-05,75.0
16,3.7935435521706015e-05,76.0
17,3.8581937082969105e-05,77.0
18,3.923715402304876e-05,78.0
19,3.990073092000555e-05,79.0
20,4.0572361496080564e-05,80.0
21,4.125178255730562e-05,81.0
22,4.193876881504236e-05,82.0
23,4.2633128397348726e-05,83.0
24,4.333469891422903e-05,84.0
25,4.4043343980045516e-05,85.0
26,4.4758950124599644e-05,86.0
27,4.548142404471018e-05,87.0
28,4.621069016180186e-05,88.0
29,4.694668845904051e-05,89.0
30,4.768937257527272e-05,90.0
31,4.84387081341193e-05,91.0
32,4.919467128651691e-05,92.0
33,4.995724744485108e-05,93.0
34,5.072643018714095e-05,94.0
35,5.150222031068866e-05,95.0
36,5.2284625016138565e-05,96.0
37,5.307365720465284e-05,97.0
38,5.386933487340845e-05,98.0
39,5.467168059580259e-05,99.0
40,5.548072107484077e-05,100.0
41,5.6296486759953875e-05,101.0
42,5.711901151851527e-05,102.0
43,5.794833235454852e-05,103.0
44,5.878448916810807e-05,104.0
45,5.96275245496743e-05,105.0
46,6.047748360466508e-05,106.0
47,6.133441380383044e-05,107.0
48,6.219836485587845e-05,108.0
49,6.306938859919476e-05,109.0
50,6.394753890995678e-05,110.0
51,6.483287162433353e-05,111.0
52,6.572544447279337e-05,112.0
53,6.662531702482763e-05,113.0
54,6.753255064264924e-05,114.0
55,6.844720844263177e-05,115.0
56,6.936935526344095e-05,116.0
57,7.029905763996147e-05,117.0
58,7.123638378225803e-05,118.0
59,7.21814035589213e-05,119.0
60,7.313418848424545e-05,120.0
61,7.409481170876695e-05,121.0
62,7.506334801276625e-05,122.0
63,7.603987380239026e-05,123.0
64,7.702446710810857e-05,124.0
65,7.801720758525715e-05,125.0
66,7.901817651646055e-05,126.0
67,8.00274568157578e-05,127.0
68,8.104513303428044e-05,128.0
69,8.207129136735756e-05,129.0
70,8.31060196629394e-05,130.0
71,8.414940743124965e-05,131.0
72,8.520154585559158e-05,132.0
73,8.626252780424102e-05,133.0
74,8.733244784337652e-05,134.0
75,8.841140225099973e-05,135.0
76,8.949948903180808e-05,136.0
77,9.059680793299356e-05,137.0
78,9.170346046093746e-05,138.0
79,9.281954989878534e-05,139.0
80,9.394518132488457e-05,140.0
81,9.508046163207185e-05,141.0
82,9.62253634517123e-05,142.0
83,9.515700241162705e-05,143.0
84,9.397836123544985e-05,144.0
85,9.269233785659685e-05,145.0
86,9.131547164552998e-05,146.0
87,8.986087763964005e-05,147.0
88,8.833916659773922e-05,148.0
89,8.675906556937523e-05,149.0
90,8.512784996475505e-05,150.0
91,8.345165279554249e-05,151.0
92,8.173569150356279e-05,152.0
93,7.998443810719904e-05,153.0
94,7.820174952908774e-05,154.0
95,7.639096943451391e-05,155.0
96,7.455500934747498e-05,156.0
97,7.269641445195157e-05,157.0
98,7.08174178816913e-05,158.0
99,6.891998619002965e-05,159.0
100,6.700585790797512e-05,160.0
101,6.507657654601626e-05,161.0
102,6.313351900893787e-05,162.0
103,6.117792012775974e-05,163.0
104,5.921089383654396e-05,164.0
105,5.7233451408436156e-05,165.0
106,5.524693537386852e-05,166.0
107,5.325175837662432e-05,167.0
108,5.124870867153846e-05,168.0
109,4.923852176335003e-05,169.0
110,4.7221888371912546e-05,170.0
111,4.519946106558199e-05,171.0
112,4.317185975533399e-05,172.0
113,4.11396762213792e-05,173.0
114,3.910347782385724e-05,174.0
115,3.706381053039782e-05,175.0
116,3.502120137664811e-05,176.0
117,3.297616046145003e-05,177.0
118,3.092918256531164e-05,178.0
119,2.8880748466980317e-05,179.0
120,2.68313260164141e-05,180.0
121,2.478137100473573e-05,181.0
122,2.2731327858437444e-05,182.0
123,2.0681630180569607e-05,183.0
124,1.8632701163655098e-05,184.0
125,1.6584953901204417e-05,185.0
126,1.4538791623113627e-05,186.0
127,1.249460787560584e-05,187.0
128,1.0452786661127533e-05,188.0
129,8.413702549279446e-06,189.0
130,6.377720766803757e-06,190.0
131,4.3451972746328e-06,191.0
132,2.3164788291624456e-06,192.0
133,2.919030401561954e-07,193.0
134,-1.7282015738175108e-06,194.0
135,-3.7435155330529253e-06,195.0
136,-5.753728344209604e-06,196.0
137,-7.758538446256045e-06,197.0
138,-9.757653153786715e-06,198.0
139,-1.175078859691814e-05,199.0
140,-1.3737669657187283e-05,200.0
141,-1.5718029899058484e-05,201.0
142,-1.769153956721051e-05,202.0
143,-1.776262434637129e-05,203.0
144,-1.7846005621897467e-05,204.0
145,-1.7941936899901654e-05,205.0
146,-1.8048157476952008e-05,206.0
147,-1.8162959141103027e-05,207.0
148,-1.8285018371930203e-05,208.0
149,-1.8413287605807207e-05,209.0
150,-1.8546922444795622e-05,210.0
151,-1.868523157986964e-05,211.0
152,-1.8827641532024665e-05,212.0
153,-1.897367132116834e-05,213.0
154,-1.912291393477805e-05,214.0
155,-1.927502253727101e-05,215.0
156,-1.9429700030297455e-05,216.0
157,-1.9586691006056515e-05,217.0
158,-1.9745775422970098e-05,218.0
159,-1.9906763529790048e-05,219.0
160,-2.006949170259553e-05,220.0
161,-2.0233818958350392e-05,221.0
162,-2.0399623980374425e-05,222.0
163,-2.0566802542542566e-05,223.0
164,-2.0735265255200085e-05,224.0
165,-2.0904935580339822e-05,225.0
166,-2.107597054555474e-05,226.0
167,-2.1248086621699817e-05,227.0
168,-2.142123599385509e-05,228.0
169,-2.1595377872328343e-05,229.0
170,-2.1770477440272162e-05,230.0
171,-2.194650493865539e-05,231.0
172,-2.2123434874631427e-05,232.0
173,-2.230124533955747e-05,233.0
174,-2.247991742349531e-05,234.0
175,-2.2659434714150918e-05,235.0
176,-2.28397369514355e-05,236.0
177,-2.1465299181432363e-05,237.0
178,-2.006976542388107e-05,238.0
179,-1.865535692010482e-05,239.0
180,-1.722626402485124e-05,240.0
181,-1.578572611583964e-05,241.0
182,-1.4336265496583185e-05,242.0
183,-1.2879852738249758e-05,243.0
184,-1.1418026743694493e-05,244.0
185,-9.951984008727189e-06,245.0
186,-8.482646383651125e-06,246.0
187,-7.010713485012612e-06,247.0
188,-5.536703920948545e-06,248.0
189,-4.060988205065524e-06,249.0
190,-2.583815376329114e-06,250.0
191,-1.105373594920202e-06,251.0
192,3.7430485737930707e-07,252.0
193,1.8552189603659369e-06,253.0
