,SI,t
0,-3.3988572706082964e-05,60.0
1,-3.1803798832938194e-05,61.0
2,-2.9686094393809907e-05,62.0
3,-2.7625854245472713e-05,63.0
4,-2.560960030565734e-05,64.0
5,-2.362741604874275e-05,65.0
6,-2.167175369245508e-05,66.0
7,-1.9736756564389698e-05,67.0
8,-1.78177960384805e-05,68.0
9,-1.591115699381321e-05,69.0
10,-1.4013756662445053e-05,70.0
11,-1.2123170905683705e-05,71.0
12,-1.023733275601058e-05,72.0
13,-8.354507299650702e-06,73.0
14,-6.473224824702718e-06,74.0
15,-4.59222873555442e-06,75.0
16,-2.710434374536362e-06,76.0
17,-8.268960751130176e-07,77.0
18,1.059219442777717e-06,78.0
19,2.9486546969350293e-06,79.0
20,4.842079091389619e-06,80.0
21,6.740103350271689e-06,81.0
22,8.643291329419371e-06,82.0
23,1.0552169678307908e-05,83.0
24,1.2467235736515863e-05,84.0
25,1.4388963980706355e-05,85.0
26,1.6317811283182513e-05,86.0
27,1.825422119779746e-05,87.0
28,2.0198627451401165e-05,88.0
29,2.2151456787928163e-05,89.0
30,2.4113131286676003e-05,90.0
31,2.6084070255338313e-05,91.0
32,2.8064691781007486e-05,92.0
33,3.0055414007833976e-05,93.0
34,3.205665619771663e-05,94.0
35,3.4068839619905563e-05,95.0
36,3.6092388306542905e-05,96.0
37,3.8127729703802695e-05,97.0
38,4.017529524230679e-05,98.0
39,4.223552084569006e-05,99.0
40,4.430884739237989e-05,100.0
41,4.639572114262644e-05,101.0
42,4.849659414041958e-05,102.0
43,5.0611811770594254e-05,103.0
44,5.1017032182914865e-05,104.0
45,5.143723567618154e-05,105.0
46,5.1871845522496736e-05,106.0
47,5.231844728488554e-05,107.0
48,5.2775221218714945e-05,108.0
49,5.3240763990998434e-05,109.0
50,5.3713971938715856e-05,110.0
51,5.419396229373099e-05,111.0
52,5.468001863681233e-05,112.0
53,5.517155227094971e-05,113.0
54,5.566807432092735e-05,114.0
55,5.61691752193297e-05,115.0
