,SI,t
0,-9.852802597876058e-06,60.0
1,-1.0758082993639426e-05,61.0
2,-1.1669462396016099e-05,62.0
3,-1.2589068531539733e-05,63.0
4,-1.3516519278040754e-05,64.0
5,-1.4451503039816295e-05,65.0
6,-1.5393839202929218e-05,66.0
7,-1.6343177942527367e-05,67.0
8,-1.729927861359351e-05,68.0
9,-1.8261904905033335e-05,69.0
10,-1.923082137776513e-05,70.0
11,-2.0205791663036945e-05,71.0
12,-2.1186577745264956e-05,72.0
13,-2.2172939966040882e-05,73.0
14,-2.3164637503644784e-05,74.0
15,-2.416142914985075e-05,75.0
16,-2.5163074247212802e-05,76.0
17,-2.6169333678837405e-05,77.0
18,-2.7179970826232378e-05,78.0
19,-2.8194752432826577e-05,79.0
20,-2.9213449332322367e-05,80.0
21,-3.0235837021514305e-05,81.0
22,-3.126169607478739e-05,82.0
23,-3.2290812410387184e-05,83.0
24,-3.332297742600493e-05,84.0
25,-3.435798802404024e-05,85.0
26,-3.539564654671362e-05,86.0
27,-3.6435760639505625e-05,87.0
28,-3.747814305911354e-05,88.0
29,-3.8522611439846814e-05,89.0
30,-3.95689880307058e-05,90.0
31,-4.061709941477588e-05,91.0
32,-4.166677622280325e-05,92.0
33,-4.271785285281759e-05,93.0
34,-4.377016720617578e-05,94.0
35,-4.482356044716124e-05,95.0
36,-4.5877876789317936e-05,96.0
37,-4.69329633084047e-05,97.0
38,-4.7988669779952124e-05,98.0
39,-4.904484853874659e-05,99.0
40,-5.010135435763864e-05,100.0
41,-5.1158044343398806e-05,101.0
42,-5.221477784768208e-05,102.0
43,-5.32714163914215e-05,103.0
44,-5.432782360116021e-05,104.0
45,-5.5383865155965574e-05,105.0
46,-5.6439408743678586e-05,106.0
47,-5.7494265843358004e-05,107.0
48,-5.823539048565434e-05,108.0
49,-5.8960263999622406e-05,109.0
50,-5.966778169910068e-05,110.0
51,-6.035998274644209e-05,111.0
52,-6.103856349691756e-05,112.0
53,-6.170495282105935e-05,113.0
54,-6.2360344554023e-05,114.0
55,-6.192898545764437e-05,115.0
56,-6.151667157283827e-05,116.0
57,-6.112426651627574e-05,117.0
58,-6.074809176020609e-05,118.0
59,-6.038529342392969e-05,119.0
60,-6.003361602974531e-05,120.0
61,-5.969124793016762e-05,121.0
62,-5.935671317790791e-05,122.0
63,-5.90287943377055e-05,123.0
64,-5.870647640836942e-05,124.0
65,-5.8388905439442875e-05,125.0
66,-5.807535754760051e-05,126.0
67,-5.7765215391284466e-05,127.0
68,-5.74579500491244e-05,128.0
69,-5.7153106844569325e-05,129.0
70,-5.685029407135918e-05,130.0
71,-5.65491738660218e-05,131.0
72,-5.624945468389668e-05,132.0
73,-5.595088498873686e-05,133.0
74,-5.5653247878333606e-05,134.0
75,-5.5356356450195345e-05,135.0
76,-5.5060049769441957e-05,136.0
77,-5.476418934136811e-05,137.0
78,-5.4468656018099544e-05,138.0
79,-5.417334728613802e-05,139.0
80,-5.387817489235216e-05,140.0
81,-5.358306277246875e-05,141.0
82,-5.328794525005512e-05,142.0
83,-5.299276547657262e-05,143.0
84,-5.269747408511936e-05,144.0
85,-5.2402028032498093e-05,145.0
86,-5.21063896065389e-05,146.0
87,-5.181052557826847e-05,147.0
88,-5.1514406481360386e-05,148.0
89,-5.121800600390088e-05,149.0
90,-5.0921300479288385e-05,150.0
91,-5.0624268463696486e-05,151.0
92,-5.0326890387154955e-05,152.0
93,-5.0029148264902246e-05,153.0
94,-4.973102545632176e-05,154.0
95,-4.943249951538607e-05,155.0
96,-4.872116402867937e-05,156.0
97,-4.799997596282784e-05,157.0
98,-4.726899667668374e-05,158.0
99,-4.652988520788819e-05,159.0
100,-4.578400803635351e-05,160.0
101,-4.503249794983925e-05,161.0
102,-4.427629852365817e-05,162.0
103,-4.35161982882011e-05,163.0
104,-4.275285737284453e-05,164.0
105,-4.1986828575412946e-05,165.0
106,-4.1218574245139955e-05,166.0
107,-4.0448543150789776e-05,167.0
108,-3.995537497993426e-05,168.0
109,-3.947038041780206e-05,169.0
110,-3.899375190415627e-05,170.0
111,-3.8523844290898516e-05,171.0
112,-3.805932735718692e-05,172.0
113,-3.7599110090523656e-05,173.0
114,-3.7142286511924785e-05,174.0
115,-3.668809618790163e-05,175.0
116,-3.6235894963937175e-05,176.0
117,-3.578513293724786e-05,177.0
118,-3.533533763225891e-05,178.0
119,-3.488610096086001e-05,179.0
120,-3.443706896404855e-05,180.0
121,-3.398793361570564e-05,181.0
122,-3.35384261681709e-05,182.0
123,-3.308831166124271e-05,183.0
124,-3.263738431913521e-05,184.0
125,-3.2185463635316694e-05,185.0
126,-3.173239100056867e-05,186.0
127,-3.1278026770141545e-05,187.0
